STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %
CA,20,H8CA17089,,Jeff,Taylor,R,"23,905",22.34%,,,"60,566",25.93%
CA,20,H2CA20110,,Mike,LeBarre,R,"5,487",5.13%,,,,
CA,20,H6CA16069,,Art ,Dunn,D,"4,095",3.83%,,,,
CA,20,H0CA17151,,Eric,Petersen,GRE,"2,211",2.07%,,,,
CA,20,H0CA17185,,Ronald Paul,Kabat,NOP,"1,733",1.62%,,,,
CA,20,H2CA20128,,Dan ,Caudle,NOP,703,0.66%,,,,
CA,20,n/a,,,,,"107,029",,,,"233,562",
CA,,n/a,,,,,,,,,,
CA,21,H2CA20094,,David G.,Valadao,R,"27,251",56.99%,,,"67,164",57.76%
CA,21,H0CA19082,,John ,Hernandez,D,"10,575",22.12%,,,"49,119",42.24%
CA,21,H2CA21167,,Blong ,Xiong,D,"9,990",20.89%,,,,
CA,21,n/a,,,,,"47,816",,,,"116,283",
CA,,n/a,,,,,,,,,,
CA,22,H8CA20059,(I),Devin G.,Nunes,R,"67,386",70.58%,,,"132,386",61.88%
CA,22,H2CA22140,,Otto,Lee,D,"28,091",29.42%,,,"81,555",38.12%
CA,22,n/a,,,,,"95,477",,,,"213,941",
CA,,n/a,,,,,,,,,,
CA,23,H6CA22125,(I),Kevin ,McCarthy,R,"71,109",72.16%,,,"158,161",73.22%
CA,23,H2CA23122,,Terry ,Phillips,NOP,"17,018",17.27%,,,"57,842",26.78%
CA,23,H2CA23130,,Eric ,Parker,R,"10,414",10.57%,,,,
CA,23,n/a,,,,,"98,541",,,,"216,003",
CA,,n/a,,,,,,,,,,
CA,24,H8CA22089,(I),Lois,Capps,D,"72,356",46.36%,,,"156,749",55.10%
CA,24,H2CA23106,,Abel,Maldonado,R,"46,295",29.66%,,,"127,746",44.90%
CA,24,H2CA23114,,Chris ,Mitchum,R,"33,604",21.53%,,,,
CA,24,H2CA24161,,Matt,Boutt_,NOP,"3,832",2.46%,,,,
CA,24,n/a,,,,,"156,087",,,,"284,495",
CA,,n/a,,,,,,,,,,
CA,25,H2CA25036,(I),"Howard P. ""Buck""",McKeon,R,"39,997",50.54%,,,"129,593",54.78%
CA,25,H2CA25143,,Lee C.,Rogers,D,"23,542",29.75%,,,"106,982",45.22%
CA,25,H2CA25176,,Dante ,Acosta,R,"10,387",13.12%,,,,
CA,25,H2CA25168,,Cathie,Wright,R,"5,215",6.59%,,,,
CA,25,n/a,,,,,"79,141",,,,"236,575",
CA,,n/a,,,,,,,,,,
CA,26,H2CA00120,,Julia ,Brownley,D,"29,892",26.89%,,,"139,072",52.69%
CA,26,H2CA26109,,Tony ,Strickland,R,"49,043",44.12%,,,"124,863",47.31%
CA,26,H2CA26091,,Linda ,Parks,NOP,"20,301",18.26%,,,,
CA,26,H2CA26117,,Jess,Herrera,D,"7,244",6.52%,,,,
CA,26,H2CA24153,,David Cruz,Thayne,D,"2,809",2.53%,,,,
CA,26,H0CA23068,,Albert Maxwell,Goldberg,D,"1,880",1.69%,,,,
CA,26,n/a,,,,,"111,169",,,,"263,935",
CA,,n/a,,,,,,,,,,
CA,27,H0CA32101,(I),Judy ,Chu,D,"50,203",57.78%,,,"154,191",63.98%
CA,27,H2CA27198,,Jack ,Orswell,R,"20,868",24.02%,,,"86,817",36.02%
CA,27,H2CA27206,,Bob,Duran,R,"15,819",18.21%,,,,
CA,27,n/a,,,,,"86,890",,,,"241,008",
CA,,n/a,,,,,,,,,,
CA,28,H0CA27085,(I),Adam,Schiff,D,"42,797",59.00%,,,"188,703",76.49%
CA,28,H0CA33133,,Phil ,Jennerjahn,R,"12,633",17.41%,,,"58,008",23.51%
CA,28,H0CA28109,,Jenny ,Worman,R,"5,978",8.24%,,,,
CA,28,H2CA28147,,Garen,Mailyan,R,"3,749",5.17%,,,,
CA,28,H6CA31126,,Sal,Genovese,D,"2,829",3.90%,,,,
CA,28,H2CA28139,,Massie,Munroe,D,"2,437",3.36%,,,,
CA,28,H2CA28121,,Jonathan Ryan ,Kalbfeld,D,"2,119",2.92%,,,,
CA,28,n/a,,,,,"72,542",,,,"246,711",
CA,,n/a,,,,,,,,,,
CA,29,H2CA28113,,Tony ,Cördenas,D,"24,882",64.39%,,,"111,287",74.05%
CA,29,H2CA28097,,David R. ,Hernandez,NOP,"8,382",21.69%,,,"38,994",25.95%
CA,29,H0CA28117,,Richard A.,Valdez,D,"5,379",13.92%,,,,
CA,29,n/a,,,,,"38,643",,,,"150,281",
CA,,n/a,,,,,,,,,,
CA,30,H6CA24113,(I),Brad,Sherman,D,"40,589",42.35%,,,"149,456",60.30%
CA,30,H2CA26026,(I),Howard L.,Berman,D,"31,086",32.44%,,,"98,395",39.70%
CA,30,H0CA27101,,Mark ,Reed,R,"11,991",12.51%,,,,
CA,30,H8CA27088,,Navraj,Singh,R,"5,521",5.76%,,,,
CA,30,H2CA30242,,Susan ,Shelly,R,"3,878",4.05%,,,,
CA,30,H2CA30259,,Michael W.,Powelson,GRE,"1,976",2.06%,,,,
CA,30,H2CA30267,,Vince ,Gilmore,D,792,0.83%,,,,
CA,30,n/a,,,,,"95,833",,,,"247,851",
CA,,n/a,,,,,,,,,,
CA,31,H8CA41063,(I),Gary G. ,Miller,R,"16,708",26.66%,,,"88,964",55.18%
CA,31,H2CA31133,,Bob,Dutton,R,"15,557",24.82%,,,"72,255",44.82%
CA,31,H2CA31125,,Pete,Aguilar,D,"14,181",22.63%,,,,
CA,31,H2CA31117,,Justin ,Kim,D,"8,487",13.54%,,,,
CA,31,H2CA31109,,Renea,Wickman,D,"4,188",6.68%,,,,
CA,31,H8CA41139,,Rita,Ramirez-Dean,D,"3,546",5.66%,,,,
CA,31,n/a,,,,,"62,667",,,,"161,219",
CA,,n/a,,,,,,,,,,
CA,32,H8CA34068,(I),Grace F.,Napolitano,D,"24,094",46.10%,,,"124,903",65.70%
CA,32,H0CA26087,,David L.,Miller,R,"21,843",41.80%,,,"65,208",34.30%
CA,32,H2CA32214,,G. Bill ,Gonzalez,D,"6,322",12.10%,,,,
CA,32,n/a,,,,,"52,259",,,,"190,111",
CA,,n/a,,,,,,,,,,
CA,33,H6CA24048,(I),Henry A. ,Waxman,D,"51,235",45.32%,,,"171,860",53.96%
CA,33,H2CA33147,,Bill,Bloomfield,NOP,"27,850",24.63%,,,"146,660",46.04%
CA,33,H2CA30234,,Christopher ,David,R,"17,264",15.27%,,,,
CA,33,H2CA33154,,Bruce ,Margolin,D,"5,020",4.44%,,,,
CA,33,H2CA36330,,Steve ,Collett,LIB,"4,916",4.35%,,,,
CA,33,H2CA33139,,David William ,Steinman,GRE,"3,940",3.48%,,,,
CA,33,H2CA33121,,Zein E. ,Obagi,D,"1,988",1.76%,,,,
CA,33,H2CA33170,,Tim ,Pape,D,847,0.75%,,,,
CA,33,n/a,,,,,"113,060",,,,"318,520",
CA,,n/a,,,,,,,,,,
CA,34,H2CA30143,(I),Xavier ,Becerra,D,"27,939",77.31%,,,"120,367",85.62%
CA,34,H2CA34061,,Stephen C.,Smith,R,"5,793",16.03%,,,"20,223",14.38%
CA,34,H2CA34053,,Howard ,Johnson,PAF,"2,407",6.66%,,,,
CA,34,n/a,,,,,"36,139",,,,"140,590",
CA,,n/a,,,,,,,,,,
CA,35,H2CA35118,,Gloria Negrete,McLeod,D,"12,425",36.35%,,,"79,698",55.86%
CA,35,H6CA42099,(I),Joe,Baca,D,"15,388",45.01%,,,"62,982",44.14%
CA,35,H2CA35126,,Anthony W.,Vieyra,GRE,"6,372",18.64%,,,,
CA,35,n/a,,,,,"34,185",,,,"142,680",
CA,,n/a,,,,,,,,,,
CA,36,H2CA36439,,Raul ,Ruiz,D,"37,847",41.90%,,,"110,189",52.94%
CA,36,H8CA44034,(I),Mary Bono,Mack,R,"52,474",58.10%,,,"97,953",47.06%
CA,36,n/a,,,,,"90,321",,,,"208,142",
CA,,n/a,,,,,,,,,,
CA,37,H0CA33117,(I),Karen R.,Bass,D,"54,345",99.91%,,,"207,039",86.42%
CA,37,H2CA37270,,Morgan,Osborne,W(R)/R,36,0.07%,,,"32,541",13.58%
CA,37,n/a,,Adam,Shbeita,W(PAF),8,0.01%,,,,
CA,37,n/a,,Sean P.,Mc Gary,W(LIB),4,0.01%,,,,
CA,37,n/a,,,,,"54,393",,,,"239,580",
CA,,n/a,,,,,,,,,,
CA,38,H2CA39078,(I),Linda T.,Sönchez,D,"33,223",56.03%,,,"145,280",67.54%
CA,38,H2CA38237,,Benjamin ,Campos,R,"13,363",22.53%,,,"69,807",32.46%
CA,38,H2CA38229,,Jorge ,Robles,R,"12,713",21.44%,,,,
CA,38,n/a,,,,,"59,299",,,,"215,087",
CA,,n/a,,,,,,,,,,
CA,39,H6CA39020,(I),Ed ,Royce,R,"62,874",66.26%,,,"145,607",57.79%
CA,39,H2CA39136,,Jay ,Chen,D,"28,457",29.99%,,,"106,360",42.21%
CA,39,H2CA39144,,D'Marie,Mulattieri,NOP,"3,561",3.75%,,,,
CA,39,n/a,,,,,"94,892",,,,"251,967",
CA,,n/a,,,,,,,,,,
CA,40,H2CA33048,(I),Lucille ,Roybal-Allard,D,"16,596",65.41%,,,"73,940",58.89%
CA,40,H0CA34099,,David ,Sanchez,D,"8,777",34.59%,,,"51,613",41.11%
CA,40,n/a,,,,,"25,373",,,,"125,553",
CA,,n/a,,,,,,,,,,
CA,41,H2CA43245,,Mark,Takano,D,"20,860",36.66%,,,"103,578",58.97%
CA,41,H2CA43377,,John ,Tavaglione,R,"25,379",44.60%,,,"72,074",41.03%
CA,41,H2CA06184,,Anna ,Nevenic,D,"4,991",8.77%,,,,
CA,41,H2CA41124,,Vince ,Sawyer,R,"4,723",8.30%,,,,
CA,41,H8CA45122,,George ,Pearne,R,956,1.68%,,,,
CA,41,n/a,,,,,"56,909",,,,"175,652",
CA,,n/a,,,,,,,,,,
CA,42,H2CA37023,(I),Ken,Calvert,R,"35,392",51.34%,,,"130,245",60.59%
CA,42,H8CA42210,,Michael ,Williamson,D,"9,860",14.30%,,,"84,702",39.41%
CA,42,H2CA42148,,Cliff,Smith,D,"7,377",10.70%,,,,
CA,42,H0CA45061,,Clayton,Thibodeau,R,"6,374",9.25%,,,,
CA,42,H2CA42130,,Eva,Johnson,R,"5,678",8.24%,,,,
CA,42,H2CA42155,,Curt ,Novak,NOP,"4,254",6.17%,,,,
CA,42,n/a,,,,,"68,935",,,,"214,947",
CA,,n/a,,,,,,,,,,
CA,43,H4CA23011,(I),Maxine,Waters,D,"36,062",65.42%,,,"143,123",71.24%
CA,43,H2CA43385,,Bob,Flores,D,"19,061",34.58%,,,"57,771",28.76%
CA,43,n/a,,,,,"55,123",,,,"200,894",
CA,,n/a,,,,,,,,,,
CA,44,H8CA36097,(I),Janice,Hahn,D,"24,843",60.06%,,,"99,909",60.22%
CA,44,H8CA37137,(I),Laura ,Richardson,D,"16,523",39.94%,,,"65,989",39.78%
CA,44,n/a,,,,,"41,366",,,,"165,898",
CA,,n/a,,,,,,,,,,
CA,45,H6CA48039,(I),John ,Campbell,R,"54,346",51.01%,,,"171,417",58.46%
CA,45,H2CA48087,,Sukhee,Kang,D,"35,182",33.02%,,,"121,814",41.54%
CA,45,H2CA42122,,John ,Webb,R,"17,014",15.97%,,,,
CA,45,n/a,,,,,"106,542",,,,"293,231",
CA,,n/a,,,,,,,,,,
CA,46,H6CA46033,(I),Loretta ,Sanchez,D,"25,706",52.09%,,,"95,694",63.87%
CA,46,H2CA46107,,Jerry ,Hayden,R,"14,571",29.53%,,,"54,121",36.13%
CA,46,H2CA46123,,John J.,Cullum,R,"5,251",10.64%,,,,
CA,46,H2CA46115,,Jorge,Rocha,NOP,"1,969",3.99%,,,,
CA,46,H2CA47097,,Pat ,Garcia,R,"1,852",3.75%,,,,
CA,46,n/a,,,,,"49,349",,,,"149,815",
CA,,n/a,,,,,,,,,,
CA,47,H2CA00104,,Alan ,Lowenthal,D,"27,356",33.80%,,,"130,093",56.56%
CA,47,H2CA47105,,Gary,DeLong,R,"23,831",29.44%,,,"99,919",43.44%
CA,47,H2CA47113,,Steven T.,Kuykendall,R,"8,769",10.83%,,,,
CA,47,H2CA38062,,Peter ,Mathews,D,"7,951",9.82%,,,,
CA,47,H2CA47147,,Steve,Foley,R,"5,848",7.23%,,,,
CA,47,H8CA32039,,Sanford W.,Kahn,R,"2,563",3.17%,,,,
CA,47,H2CA47154,,Usha,Shah,D,"2,350",2.90%,,,,
CA,47,H0CA00074,,Jay,Shah,D,"2,273",2.81%,,,,
CA,47,n/a,,,,,"80,941",,,,"230,012",
CA,,n/a,,,,,,,,,,
CA,48,H8CA42061,(I),Dana,Rohrabacher,R,"73,302",66.30%,,,"177,144",60.98%
CA,48,H2CA48095,,Ron ,Varasteh,D,"31,912",28.86%,,,"113,358",39.02%
CA,48,H2CA48103,,Alan ,Schlar,NOP,"5,355",4.84%,,,,
CA,48,n/a,,,,,"110,569",,,,"290,502",
CA,,n/a,,,,,,,,,,
CA,49,H0CA48024,(I),Darrell,Issa,R,"71,329",61.09%,,,"159,725",58.16%
CA,49,H2CA49218,,Jerry ,Tetalman,D,"35,816",30.68%,,,"114,893",41.84%
CA,49,H2CA49226,,Dick ,Eiden,NOP,"7,988",6.84%,,,,
CA,49,H2CA49234,,Albin,Novinec,NOP,"1,626",1.39%,,,,
CA,49,n/a,,,,,"116,759",,,,"274,618",
CA,,n/a,,,,,,,,,,
CA,50,H8CA52052,(I),Duncan D. ,Hunter,R,"76,818",67.41%,,,"174,838",67.69%
CA,50,H2CA50158,,David B.,Secor,D,"19,142",16.80%,,,"83,455",32.31%
CA,50,H6CA52098,,Connie ,Frankowiak,D,"8,553",7.51%,,,,
CA,50,H0CA52018,,Michael,Benoit,LIB,"6,160",5.41%,,,,
CA,50,H0CA52034,,Terri,Linnell,R,"3,275",2.87%,,,,
CA,50,n/a,,,,,"113,948",,,,"258,293",
CA,,n/a,,,,,,,,,,
CA,51,H2CA50026,,Juan,Vargas,D,"30,143",46.02%,,,"113,934",71.48%
CA,51,H8CA53019,,Michael,Crimmins,R,"13,016",19.87%,,,"45,464",28.52%
CA,51,H2CA51164,,Denise Moreno,Ducheny,D,"10,107",15.43%,,,,
CA,51,H2CA51180,,Xanthi ,Gionis,R,"4,487",6.85%,,,,
CA,51,H2CA51172,,John ,Brooks,D,"3,290",5.02%,,,,
CA,51,H2CA51131,,"Daniel C. ""Danny""",Ramirez,D,"2,794",4.27%,,,,
CA,51,H2CA51198,,Bernard,Portley,R,"1,667",2.54%,,,,
CA,51,n/a,,,,,"65,504",,,,"159,398",
CA,,n/a,,,,,,,,,,
CA,52,H2CA52089,,Scott,Peters,D,"34,106",22.59%,,,"151,451",51.18%
CA,52,H4CA49032,(I),Brian ,Bilbray,R,"61,930",41.02%,,,"144,459",48.82%
CA,52,H2CA52063,,Lori ,Salda_a,D,"33,387",22.11%,,,,
CA,52,H2CA52105,,Jack ,Doyle,NOP,"6,138",4.07%,,,,
CA,52,H2CA50141,,John K.,Stahl,R,"5,502",3.64%,,,,
CA,52,H2CA52071,,Wayne ,Iverson,R,"4,476",2.96%,,,,
CA,52,H2CA52097,,Shirley ,Decourt-Park,D,"2,368",1.57%,,,,
CA,52,H2CA52139,,Ehab T.,Shehata,NOP,"1,156",0.77%,,,,
CA,52,H2CA52121,,John L. ,Subka,R,"1,091",0.72%,,,,
CA,52,H2CA52113,,Gene Hamilton,Carswell,R,828,0.55%,,,,
CA,52,n/a,,,,,"150,982",,,,"295,910",
CA,,n/a,,,,,,,,,,
CA,53,H0CA49055,(I),Susan A.,Davis,D,"70,462",57.81%,,,"164,825",61.43%
CA,53,H0CA51036,,Nick ,Popaditch,R,"51,423",42.19%,,,"103,482",38.57%
CA,53,H4CA53042,,Joel A.,Marchese,W(R),7,0.01%,,,,
CA,53,n/a,,John R.,Edwards,W(R),3,0.00%,,,,
CA,53,n/a,,,,,"121,895",,,,"268,307",
CA,,n/a,,,,,,,,,,
CA,H,n/a,,,,,"4,957,868",,,,"12,204,357",
CA,,n/a,,,,,,,,,,
CA,S,S0CA00199,(I),Dianne,Feinstein,D,"2,392,822",49.29%,,,"7,864,624",62.52%
CA,S,S2CA00641,,Elizabeth,Emken,R,"613,613",12.64%,,,"4,713,887",37.48%
CA,S,S2CA00682,,Dan,Hughes,R,"323,840",6.67%,,,,
CA,S,S2CA00724,,Rick,Williams,R,"157,946",3.25%,,,,
CA,S,S2CA00633,,Orly,Taitz,R,"154,781",3.19%,,,,
CA,S,S2CA00781 ,,Dennis,Jackson,R,"137,120",2.82%,,,,
CA,S,S2CA00740,,Greg,Conlon,R,"135,421",2.79%,,,,
CA,S,S0CA00306,,Al,Ramirez,R,"109,399",2.25%,,,,
CA,S,S8CA00283,,Gail K.,Lightfoot,LIB,"101,648",2.09%,,,,
CA,S,S2CA00773,,Diane,Stewart,D,"97,782",2.01%,,,,
CA,S,S2CA00732,,Mike,Strimling,D,"97,024",2.00%,,,,
CA,S,S2CA00708,,David Alex,Levitt,D,"76,482",1.58%,,,,
CA,S,S2CA00765,,Oscar Alejandro,Braun,R,"75,842",1.56%,,,,
CA,S,S4CA00357,,Masha ,Feinland,PAF,"57,720",1.19%,,,,
CA,S,S2CA00690,,Robert ,Lauten,R,"56,524",1.16%,,,,
CA,S,S6CA00527,,Colleen Shea,Fernald,D,"51,623",1.06%,,,,
CA,S,S2CA00799,,Donald,Krampe,R,"39,035",0.80%,,,,
CA,S,S4CA00332,,Don J.,Grundmann,AIP,"33,037",0.68%,,,,
CA,S,S2CA00625,,Dirk Allen,Konopik,R,"29,997",0.62%,,,,
CA,S,S2CA00666,,John,Boruff,R,"29,357",0.60%,,,,
CA,S,S2CA00757,,Nak,Shah,D,"27,203",0.56%,,,,
CA,S,S2CA00716,,Rogelio T.,Gloria,R,"22,529",0.46%,,,,
CA,S,S2CA00807,,Nachum ,Shifren,R,"21,762",0.45%,,,,
CA,S,S2CA00815 ,,Kabiruddin Karim,Ali,PAF,"12,269",0.25%,,,,
CA,S,S2CA00831,,Linda R.,Price,W(R),25,0.00%,,,,
CA,S,n/a,,,,,"4,854,801",,,,"12,578,511",
,,n/a,,,,,,,,,,
CO,,n/a,,,,,,,,,,
CO,1,H6CO01141,(I),Diana,DeGette,D,"37,072",100.00%,,,"237,579",68.23%
CO,1,n/a,,,,D,"37,072",,,,,
CO,1,H2CO01124,,Danny,Stroud,R,"11,936",65.07%,,,"93,217",26.77%
CO,1,H2CO01132,,Richard W.,Murphy,R,"6,407",34.93%,,,,
CO,1,n/a,,,,R,"18,343",,,,,
CO,1,H2CO01140,,Frank,Atwood,LIB,,,,,"12,585",3.61%
CO,1,H2CO02080,,Gary,Swing,GRE,,,,,"4,829",1.39%
CO,1,H2CO01157,,Thomas Henry,Juniel,W,,,,,18,0.01%
CO,1,n/a,,,,,"55,415",,,,"348,228",
CO,,n/a,,,,,,,,,,
CO,2,H8CO02137,(I),Jared,Polis,D,"36,097",100.00%,,,"234,758",55.69%
CO,2,n/a,,,,D,"36,097",,,,,
CO,2,H2CO02148,,Kevin,Lundberg,R,"21,547",53.29%,,,"162,639",38.58%
CO,2,H2CO02130,,Eric,Weissmann,R,"18,890",46.71%,,,,
CO,2,n/a,,,,R,"40,437",,,,,
CO,2,H2CO02155,,Randy,Luallin,LIB,,,,,"13,770",3.27%
CO,2,H2CO02163,,Susan P.,Hall,GRE,,,,,"10,413",2.47%
CO,2,n/a,,,,,"76,534",,,,"421,580",
CO,,n/a,,,,,,,,,,
CO,3,H6CO03139,(I),Scott R.,Tipton,R,"48,465",100.00%,,,"185,291",53.31%
CO,3,n/a,,,,R,"48,465",,,,,
CO,3,H2CO03138,,Sal,Pace,D,"33,970",100.00%,,,"142,920",41.12%
CO,3,n/a,,,,D,"33,970",,,,,
CO,3,H2CO03146,,Tisha T.,Casida,UN,,,,,"11,125",3.20%
CO,3,H0CO03116,,Gregory,Gilman,LIB,166,60.58%,,,"8,212",2.36%
CO,3,H2CO03153,,Gaylon,Kent,LIB,108,39.42%,,,,
CO,3,n/a,,,,LIB,274,,,,,
CO,3,H2CO03179,,Jaime,McMillan,W,,,,,26,0.01%
CO,3,n/a,,,,,"82,709",,,,"347,574",
CO,,n/a,,,,,,,,,,
CO,4,H0CO04122,(I),Cory,Gardner,R,"49,340",100.00%,,,"200,006",58.42%
CO,4,n/a,,,,R,"49,340",,,,,
CO,4,H2CO04094,,Brandon,Shaffer,D,"20,671",100.00%,,,"125,800",36.75%
CO,4,n/a,,,,D,"20,671",,,,,
CO,4,H2CO04102,,Josh,Gilliland,LIB,,,,,"10,682",3.12%
CO,4,H0CO04148,,Doug,Aden,AMC,118,100.00%,,,"5,848",1.71%
CO,4,n/a,,,,AMC,118,,,,,
CO,4,n/a,,,,,,,,,,
CO,4,n/a,,,,,"70,129",,,,"342,336",
CO,,n/a,,,,,,,,,,
CO,5,H6CO05159,(I),Doug,Lamborn,R,"43,929",61.72%,,,"199,639",64.98%
CO,5,H2CO05091,,Robert,Blaha,R,"27,245",38.28%,,,,
CO,5,n/a,,,,R,"71,174",,,,,
CO,5,H2CO05059,,Dave,Anderson,UN,,,,,"53,318",17.35%
CO,5,H2CO05067,,Jim,Pirtle,LIB,,,,,"22,778",7.41%
CO,5,H2CO05117,,Misha,Luzov,GRE,,,,,"18,284",5.95%
CO,5,H2CO05109,,Kenneth R.,Harvell,AMC,129,100.00%,,,"13,212",4.30%
CO,5,n/a,,,,AMC,129,,,,,
CO,5,H2CO05125,,George Allen,Cantrell,W,,,,,6,0.00%
CO,5,n/a,,,,,"71,303",,,,"307,237",
CO,,n/a,,,,,,,,,,
CO,6,H8CO06138,(I),Mike,Coffman,R,"35,721",100.00%,,,"163,938",47.81%
CO,6,n/a,,,,R,"35,721",,,,,
CO,6,H2CO06123,,Joe,Miklosi,D,"22,938",100.00%,,,"156,937",45.77%
CO,6,n/a,,,,D,"22,938",,,,,
CO,6,H2CO06149,,Kathy,Polhemus,UN,,,,,"13,442",3.92%
CO,6,H2CO06156,,Patrick E.,Provost,LIB,,,,,"8,597",2.51%
CO,6,n/a,,,,,"58,659",,,,"342,914",
CO,,n/a,,,,,,,,,,
CO,7,H6CO07023,(I),Ed,Perlmutter,D,"29,987",100.00%,,,"182,460",53.51%
CO,7,n/a,,,,D,"29,987",,,,,
CO,7,H2CO07121,,Joe,Coors,R,"31,254",100.00%,,,"139,066",40.79%
CO,7,n/a,,,,R,"31,254",,,,,
CO,7,H2CO07147,,"Douglas ""Dayhorse""",Campbell,AMC,79,100.00%,,,"10,296",3.02%
CO,7,n/a,,,,AMC,79,,,,,
CO,7,H0CO07075,,Buck,Bailey,LIB,,,,,"9,148",2.68%
CO,7,n/a,,,,,"61,320",,,,"340,970",
CO,,n/a,,,,,,,,,,
CO,H,n/a,,,,,"476,069",,,,"2,450,839",
,,n/a,,,,,,,,,,
CT,,n/a,,,,,,,,,,
CT,1,H8CT01046,(I),John B.,Larson,D*,*,,,,"192,840",64.92%
CT,1,H8CT01046,(I),John B.,Larson,WF,,,,,"14,133",4.76%
CT,1,H2CT01163,,John Henry,Decker,R*,*,,,,"82,321",27.71%
CT,1,H2CT01155,,Michael W.,McDonald,R,,,,,,
CT,1,H2CT01171,,S. Michael,DeRosa,GRE,,,,,"5,477",1.84%
CT,1,H2CT01189,,Matthew M.,Corey,PC,,,,,"2,290",0.77%
CT,1,n/a,,,,,,,,,"297,061",
CT,,n/a,,,,,,,,,,
CT,2,H2CT02112,(I),Joe ,Courtney,D*,*,,,,"189,444",63.16%
CT,2,H2CT02112,(I),Joe ,Courtney,WF,,,,,"15,264",5.09%
CT,2,H2CT02146,,Paul M.,Formica,R*,"14,256",66.91%,,,"88,103",29.37%
CT,2,H0CT02140,,Daria,Novak,R,"7,050",33.09%,,,,
CT,2,H0CT02165,,Doug,Dubitsky,R,,,,,,
CT,2,H2CT02138,,Christopher D.,Coutu,R,,,,,,
CT,2,n/a,,,,R,"21,306",,,,,
CT,2,H2CT02153,,Colin D.,Bennett,GRE,,,,,"3,638",1.21%
CT,2,H8CT02085,,Daniel J.,Reale,LIB,,,,,"3,511",1.17%
CT,2,n/a,,,,,"21,306",,,,"299,960",
CT,,n/a,,,,,,,,,,
CT,3,H0CT03072,(I),Rosa L.,DeLauro,D*,*,,,,"197,163",67.68%
CT,3,H0CT03072,(I),Rosa L.,DeLauro,WF,,,,,"20,410",7.01%
CT,3,H2CT05180,,Wayne,Winsley,R*,*,,,,"73,726",25.31%
CT,3,H2CT03086,,Steve,Packard,R,,,,,,
CT,3,H2CT03094,,"Hector W., Jr.",Concepcion,W,,,,,1,0.00%
CT,3,H2CT03086,,"Stephen ""Steve""",Packard,W,,,,,1,0.00%
CT,3,n/a,,,,,,,,,"291,301",
CT,,n/a,,,,,,,,,,
CT,4,H8CT04172,(I),Jim,Himes,D*,*,,,,"167,320",57.02%
CT,4,H8CT04172,(I),Jim,Himes,WF,,,,,"8,609",2.93%
CT,4,H2CT04068,,Stephen,Obsitnik,R*,*,,,,"117,503",40.04%
CT,4,H2CT04043,,Christopher D.,Meek,R,#,,,,,
CT,4,H2CT00033,,Richard,Wieland,R,,,,,,
CT,4,H2CT04050,,David Scott,Orner,R,,,,,,
CT,4,n/a,,,,,,,,,"293,432",
CT,,n/a,,,,,,,,,,
CT,5,H2CT05131,,Elizabeth,Esty,WF,,,,,"8,467",2.97%
CT,5,H2CT05131,,Elizabeth,Esty,D,"12,717",44.60%,,,"137,631",48.33%
CT,5,H2CT05172,,Chris,Donovan,D*,"9,216",32.32%,,,,
CT,5,H2CT05123,,Dan,Roberti,D,"6,582",23.08%,,,,
CT,5,H2CT05198,,Randy Christopher,Yale,D,,,,,,
CT,5,n/a,,,,D,"28,515",,,,,
CT,5,H2CT05206,,Andrew,Roraback,IP,,,,,"9,710",3.41%
CT,5,H2CT05206,,Andrew,Roraback,R*,"9,536",32.11%,,,"128,927",45.28%
CT,5,H0CT05150,,Mark,Greenberg,R,"8,033",27.05%,,,,
CT,5,H0CT05119,,Justin,Bernier,R,"6,167",20.76%,,,,
CT,5,H2CT05149,,Lisa,Wilson Foley,R,"5,966",20.09%,,,,
CT,5,H2CT05156,,Michael,Clark,R,,,,,,
CT,5,n/a,,,,R,"29,702",,,,,
CT,5,H0CT05127,,John,Pistone,W,,,,,12,0.00%
CT,5,H2CT05214,,Russ,Jaeger,W,,,,,10,0.00%
CT,5,n/a,,,,,"58,217",,,,"284,757",
CT,,n/a,,,,,,,,,,
CT,H,n/a,,,,,"79,523",,,,"1,466,511",
CT,,n/a,,,,,,,,,,
CT,S,S2CT00132,,Christopher S.,Murphy,WF,,,,,"35,778",2.37%
CT,S,S2CT00132,,Christopher S.,Murphy,D*,"94,424",66.72%,,,"792,983",52.45%
CT,S,S2CT00140,,Susan,Bysiewicz,D,"47,109",33.28%,,,,
CT,S,S2CT00207,,Matthew John,Oakes,D,,,,,,
CT,S,S2CT00215,,Sylvester,Salcedo,D,,,,,,
CT,S,S2CT00157,,William M.,Tong,D,,,,,,
CT,S,S0CT00185,,L. Lee,Whitnum,D,,,,,,
CT,S,n/a,,,,D,"141,533",,,,,
CT,S,S0CT00151,,Linda E.,McMahon,IP,,,,,"46,520",3.08%
CT,S,S0CT00151,,Linda E.,McMahon,R*,"82,646",72.85%,,,"604,569",39.99%
CT,S,S2CT00165,,Christopher,Shays,R,"30,802",27.15%,,,,
CT,S,S0CT00219,,Brian Keith,Hill,R,,,,,,
CT,S,S2CT00173,,Peter,Lumaj,R,,,,,,
CT,S,S2CT00181,,Kie,Westby,R,,,,,,
