STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %
OR,3,,,,Scattered,W(R),"1,374",5.99%,,,,
OR,3,,,,,R,"22,946",,,,,
OR,3,H8OR03029,,Walter F. (Walt),Brown,SOC,,,,,"10,678",3.08%
OR,3,H4OR03093,,Dale,Winegarden,CON,,,,,"7,119",2.05%
OR,3,,,,Scattered,W,,,,,"1,159",0.33%
OR,3,,,,,,"109,244",,,,"346,560",
OR,4,H6OR04047,(I),Peter A.,DeFazio,D,"78,414",99.23%,,,"228,611",60.98%
OR,4,,,,Scattered,W(D),610,0.77%,,,,
OR,4,,,,,D,"79,024",,,,,
OR,4,H4OR04075,,Jim,Feldkamp,R,"51,500",97.75%,,,"140,882",37.58%
OR,4,,,,Scattered,W(R),"1,183",2.25%,,,,
OR,4,,,,,R,"52,683",,,,,
OR,4,H4OR04091,,Jacob,Boone,LBT,,,,,"3,190",0.85%
OR,4,H4OR04083,,Michael Paul,Marsh,CON,,,,,"1,799",0.48%
OR,4,,,,Scattered,W,,,,,427,0.11%
OR,4,,,,,,"131,707",,,,"374,909",
OR,5,H6OR05069,(I),Darlene,Hooley,D,"59,407",85.11%,,,"184,833",52.86%
OR,5,H4OR05189,,Andrew,Kaza,D,"10,027",14.37%,,,,
OR,5,,,,Scattered,W(D),366,0.52%,,,,
OR,5,,,,,D,"69,800",,,,,
OR,5,H4OR05163,,Jim,Zupancic,R,"37,856",55.83%,,,"154,993",44.33%
OR,5,H4OR05171,,Jackie,Winters,R,"29,529",43.55%,,,,
OR,5,,,,Scattered,W(R),426,0.63%,,,,
OR,5,,,,,R,"67,811",,,,,
OR,5,H4OR05205,,Jerry,Defoe,LBT,,,,,"6,463",1.85%
OR,5,H4OR05197,,Joseph H.,Bitz,CON,,,,,"2,971",0.85%
OR,5,,,,Scattered,W,,,,,374,0.11%
OR,5,,,,,,"137,611",,,,"349,634",
OR,H,,,,,,"622,800",,,,"1,772,306",
OR,S,S6OR00110,(I),Ron,Wyden,D,"345,219",99.03%,,,"1,128,728",63.39%
OR,S,,,,Scattered,W(D),"3,387",0.97%,,,,
OR,S,,,,,D,"348,606",,,,,
OR,S,S4OR00107,,Al,King,R,"85,035",35.16%,,,"565,254",31.75%
OR,S,S4OR00099,,Bruce,Broussard,R,"53,084",21.95%,,,,
OR,S,S4OR00073,,Thomas Lee,Abshier,R,"51,879",21.45%,,,,
OR,S,S4OR00081,,Earl,Bowerman,R,"18,779",7.77%,,,,
OR,S,S4OR00115,,Philip,Petrie,R,"15,838",6.55%,,,,
OR,S,S4OR00065,,Pavel,Goberman,R,"12,230",5.06%,,,,
OR,S,,,,Scattered,W(R),"4,990",2.06%,,,,
OR,S,,,,,R,"241,835",,,,,
OR,S,S4OR00123,,Teresa,Keane,PG,,,,,"43,053",2.42%
OR,S,S2OR00119,,Dan,Fitzgerald,LBT,,,,,"29,582",1.66%
OR,S,S4OR00149,,David,Brownlow,CON,,,,,"12,397",0.70%
OR,S,,,,Scattered,W,,,,,"1,536",0.09%
OR,S,,,,,,"590,441",,,,"1,780,550",
OR,,,,,,,"1,213,241",,,,"3,552,856",
PA,1,H8PA01153,(I),Robert A.,Brady,D,"45,426",100.00%,,,"214,462",86.27%
PA,1,,,,,D,"45,426",,,,,
PA,1,H4PA01087,,Deborah L.,Williams,R,"6,486",100.00%,,,"33,266",13.38%
PA,1,,,,,R,"6,486",,,,,
PA,1,H4PA01095,,Christopher,Randolph,RAN,,,,,857,0.34%
PA,1,,,,Scattered,W,,,,,2,0.00%
PA,1,,,,,,"51,912",,,,"248,587",
PA,2,H2PA02055,(I),Chaka,Fattah,D,"61,456",100.00%,,,"253,226",88.04%
PA,2,,,,,D,"61,456",,,,,
PA,2,H4PA02044,,Stewart,Bolno,R,"7,058",100.00%,,,"34,411",11.96%
PA,2,,,,,R,"7,058",,,,,
PA,2,,,,,,"68,514",,,,"287,637",
PA,3,H4PA21051,(I),Phil,English,R,"50,634",100.00%,,,"166,580",60.07%
PA,3,,,,,R,"50,634",,,,,
PA,3,H4PA03075,,Steven,Porter,D,"32,544",100.00%,,,"110,684",39.91%
PA,3,,,,,D,"32,544",,,,,
PA,3,,,,Scattered,W,,,,,59,0.02%
PA,3,,,,,,"83,178",,,,"277,323",
PA,4,H0PA04154,(I),Melissa,Hart,R,"53,721",100.00%,,,"204,329",63.08%
PA,4,,,,,R,"53,721",,,,,
PA,4,H2PA04127,,Stevan,"Drobac, Jr.",D,"29,024",61.04%,,,"116,303",35.90%
PA,4,H4PA04081,,Eric A.,Wafer,D,"18,529",38.96%,,,,
PA,4,,,,,D,"47,553",,,,,
PA,4,H4PA04099,,Steven B.,Larchuk,HEA,,,,,"3,285",1.01%
PA,4,,,,Scattered,W,,,,,28,0.01%
PA,4,,,,,,"101,274",,,,"323,945",
PA,5,H6PA05091,(I),John E.,Peterson,R,"47,216",,,,"192,852",87.98%
PA,5,H4PA05047,,Bob,Perry,R,"13,501",,,,,
PA,5,,,,,R,"60,717",,,,,
PA,5,H0PA05052,,Thomas A.,Martin,LBT,,,,,"26,239",11.97%
PA,5,,,,Scattered,W,,,,,107,0.05%
PA,5,,,,,,"60,717",,,,"219,198",
PA,6,H2PA06114,(I),Jim ,Gerlach,R,"50,809",100.00%,,,"160,348",51.00%
PA,6,,,,,R,"50,809",,,,,
PA,6,H4PA06045,,Lois,Murphy,D,"23,310",100.00%,,,"153,977",48.98%
PA,6,,,,,D,"23,310",,,,,
PA,6,,,,Scattered,W,,,,,61,0.02%
PA,6,,,,,,"74,119",,,,"314,386",
PA,7,H4PA07027,(I),Curt,Weldon,R,"66,816",100.00%,,,"196,556",58.75%
PA,7,,,,,R,"66,816",,,,,
PA,7,H4PA07076,,Paul,Scoles,D,*,,,,"134,932",40.33%
PA,7,H4PA07068,,Greg,Philips,D,"15,552",100.00%,,,,
PA,7,,,,,D,"15,552",,,,,
PA,7,H4PA07084,,David,Jahn,LBT,,,,,"3,039",0.91%
PA,7,,,,Scattered,W,,,,,20,0.01%
PA,7,,,,,,"82,368",,,,"334,547",
PA,8,H4PA08074,,Michael G.,Fitzpatrick,R,*,,,,"183,229",55.31%
PA,8,H2PA08037,(I),Jim,Greenwood,R,"38,279",69.12%,,,,
PA,8,H4PA08066,,Joseph V.,Montone,R,"17,098",30.88%,,,,
PA,8,,,,,R,"55,377",,,,,
PA,8,H4PA08058,,Virginia Waters,Schrader,D,"17,313",61.28%,,,"143,427",43.30%
PA,8,H6PA08160,,Tom,Lingenfelter,D,"10,941",38.72%,,,,
PA,8,,,,,D,"28,254",,,,,
PA,8,H4PA08090,,Arthur L.,Farnsworth,LBT,,,,,"3,710",1.12%
PA,8,H4PA08082,,Erich G.,Lukas,CON,,,,,898,0.27%
PA,8,,,,Scattered,W,,,,,12,0.00%
PA,8,,,,,,"83,631",,,,"331,276",
PA,9,H2PA09035,(I),Bill,Shuster,R,"43,097",51.34%,,,"184,320",69.48%
PA,9,H4PA09031,,Michael,DelGrosso,R,"40,845",48.66%,,,,
PA,9,,,,,R,"83,942",,,,,
PA,9,H4PA09049,,Paul I.,Politis,D,"28,092",100.00%,,,"80,787",30.45%
PA,9,,,,,D,"28,092",,,,,
PA,9,,,,Scattered,W,,,,,165,0.06%
PA,9,,,,,,"112,034",,,,"265,272",
PA,10,H8PA10055,(I),Don,Sherwood,R,"54,115",100.00%,,,"191,967",92.81%
PA,10,,,,,R,"54,115",,,,,
PA,10,H4PA10047,,Veronica A.,Hannevig,CON,,,,,"14,805",7.16%
PA,10,,,,Scattered,W,,,,,67,0.03%
PA,10,,,,,,"54,115",,,,"206,839",
PA,11,H0PA11050,(I),Paul E.,Kanjorski,D,"35,055",100.00%,,,"171,147",94.41%
PA,11,,,,,D,"35,055",,,,,
PA,11,H4PA11037,,Kenneth C.,Brenneman,CON,,,,,"10,105",5.57%
PA,11,,,,Scattered,W,,,,,33,0.02%
PA,11,,,,,,"35,055",,,,"181,285",
PA,12,H6PA12030,(I),John P.,Murtha,D,"61,190",100.00%,,,"204,504",99.90%
PA,12,,,,,D,"61,190",,,,,
PA,12,,,,Scattered,W,,,,,206,0.10%
PA,12,,,,,,"61,190",,,,"204,710",
PA,13,H4PA13124,,Allyson,Schwartz,D,"24,309",52.23%,,,"171,763",55.74%
PA,13,H4PA13132,,Joe,Torsella,D,"22,232",47.77%,,,,
PA,13,,,,,D,"46,541",,,,,
PA,13,H8PA13075,,Melissa,Brown,R,"22,656",38.74%,,,"127,205",41.28%
PA,13,H4PA13116,,Ellen M.,Bard,R,"20,341",34.78%,,,,
PA,13,H2PA13094,,Al,Taubenberger,R,"15,492",26.49%,,,,
PA,13,,,,,R,"58,489",,,,,
PA,13,H2PA13102,,John P.,McDermott,CON,,,,,"5,291",1.72%
PA,13,H4PA13157,,Chuck,Moulton,LBT,,,,,"3,865",1.25%
PA,13,,,,,,"105,030",,,,"308,124",
PA,14,H4PA18131,(I),Mike,Doyle,D,"63,033",100.00%,,,"220,139",99.93%
PA,14,,,,,D,"63,033",,,,,
PA,14,,,,Scattered,W,,,,,160,0.07%
PA,14,,,,,,"63,033",,,,"220,299",
PA,15,H4PA15087,,Charles W.,Dent,R,"25,376",51.50%,,,"170,634",58.61%
PA,15,H4PA15104,,Joe,Pascuzzo,R,"16,152",32.78%,,,,
PA,15,H4PA15095,,Brian,O'Neill,R,"7,749",15.73%,,,,
PA,15,,,,,R,"49,277",,,,,
PA,15,H4PA15111,,Joe,Driscoll,D,"18,768",56.36%,,,"114,646",39.38%
PA,15,H4PA15016,,Richard J.,Orloski,D,"14,535",43.64%,,,,
PA,15,,,,,D,"33,303",,,,,
PA,15,H4PA15137,,Richard J.,Piotrowski,LBT,,,,,"3,660",1.26%
PA,15,H4PA15129,,Greta,Browne,GRN,,,,,"2,194",0.75%
PA,15,,,,Scattered,W,,,,,13,0.00%
PA,15,,,,,,"82,580",,,,"291,147",
PA,16,H6PA16197,(I),Joseph R.,Pitts,R,"54,345",100.00%,,,"183,620",64.36%
PA,16,,,,,R,"54,345",,,,,
PA,16,H4PA16051,,Lois K.,Herr,D,"12,522",100.00%,,,"98,410",34.49%
PA,16,,,,,D,"12,522",,,,,
PA,16,H4PA16069,,William R.,Hagen,GRN,,,,,"3,269",1.15%
PA,16,,,,Scattered,W,,,,,14,0.00%
PA,16,,,,,,"66,867",,,,"285,313",
PA,17,H2PA06080,(I),Tim,Holden,D,"31,127",100.00%,,,"172,412",59.09%
PA,17,,,,,D,"31,127",,,,,
PA,17,H4PA17067,,Scott,Paterno,R,"19,258",26.78%,,,"113,592",38.93%
PA,17,H4PA00014,,Ron,Hostetler,R,"15,370",21.37%,,,,
PA,17,H4PA17091,,William B.,Lynch,R,"12,172",16.92%,,,,
PA,17,H4PA17059,,Susan C. Sue,Helm,R,"9,128",12.69%,,,,
PA,17,H4PA17042,,Frank,Ryan,R,"9,061",12.60%,,,,
PA,17,H4PA17075,,Mark,Stewart,R,"6,935",9.64%,,,,
PA,17,,,,,R,"71,924",,,,,
PA,17,H4PA17109,,Russ,Diamond,LBT,,,,,"5,782",1.98%
PA,17,,,,Scattered,W,,,,,7,0.00%
PA,17,,,,,,"103,051",,,,"291,793",
PA,18,H2PA18143,(I),Tim,Murphy,R,"47,737",100.00%,,,"197,894",62.76%
PA,18,,,,,R,"47,737",,,,,
PA,18,H4PA18156,,Mark G.,Boles,D,"42,743",100.00%,,,"117,420",37.24%
PA,18,,,,,D,"42,743",,,,,
PA,18,,,,Scattered,W,,,,,28,0.01%
PA,18,,,,,,"90,480",,,,"315,342",
PA,19,H0PA19053,(I),Todd,Platts,R,"65,207",100.00%,,,"224,274",91.45%
PA,19,,,,,R,"65,207",,,,,
PA,19,H4PA19048,,Charles J.,Steel,GRN,,,,,"8,890",3.62%
PA,19,H0PA19129,,Michael Mickey,Paoletta,LBT,,,,,"8,456",3.45%
PA,19,H2PA19075,,Lester B.,Searer,CON,,,,,"3,474",1.42%
PA,19,,,,Scattered,W,,,,,157,0.06%
PA,19,,,,,,"65,207",,,,"245,251",
PA,H,,,,,,"1,444,355",,,,"5,152,274",
PA,S,S6PA00100,(I),Arlen,Specter,R,"530,839",50.82%,,,"2,925,080",52.62%
PA,S,S4PA00121,,Pat,Toomey,R,"513,693",49.18%,,,,
PA,S,,,,,R,"1,044,532",,,,,
PA,S,S4PA00147,,Joseph M.,Hoeffel,D,"595,816",100.00%,,,"2,334,126",41.99%
PA,S,,,,,D,"595,816",,,,,
PA,S,S4PA00220,,James N.,Clymer,CON,,,,,"220,056",3.96%
PA,S,S4PA00238,,Betsy,Summers,LBT,,,,,"79,263",1.43%
PA,S,,,,Scattered,W,,,,,580,0.01%
PA,S,,,,,,"1,640,348",,,,"5,559,105",
PA,,,,,,,"3,084,703",,,,"10,711,379",
PR,0,H4PR00079,,Luis,Fortu_o,NPP,"362,328",62.89%,,,"956,828",48.83%
PR,0,H2PR00016,,Carlos Romero ,Barcelã,NPP,"151,040",26.22%,,,,
PR,0,H4PR00053,,Charlie,Rodrêguez,NPP,"37,624",6.53%,,,,
PR,0,H4PR00087,,Miriam,Ramêrez,NPP,"25,008",4.34%,,,,
PR,0,,,,,W(NPP),84,0.01%,,,,
PR,0,,,,,NPP,"576,084",,,,,
PR,0,H4PR00061,,Roberto L. Prats ,Palerm,PPD,Unopposed,,,,"945,691",48.26%
PR,0,H0PR00077,,Edwin Irizarry ,Mora,PRI,Unopposed,,,,"56,589",2.89%
PR,0,,,,Scattered,W,,,,,445,0.02%
PR,0,,,,,,"576,084",,,,"1,959,553",
PR,0,,,,,,"576,084",,,,"1,959,553",
PR,,,,,,,"576,084",,,,"1,959,553",
RI,1,H4RI01034,(I),Patrick J.,Kennedy,D,"22,684",75.51%,,,"124,923",64.06%
RI,1,H4RI01083,,Mark,Binder,D,"7,359",24.49%,,,,
RI,1,,,,,D,"30,043",,,,,
RI,1,H2RI01145,,David W.,Rogers,R,385,100.00%,,,"69,819",35.80%
RI,1,,,,,R,385,,,,,
RI,1,,,,Scattered,W,,,,,262,0.13%
RI,1,H4RI01083,,Mark,Binder,W,,,,,6,0.00%
RI,1,,,,,,"30,428",,,,"195,010",
RI,2,H0RI02139,(I),James R.,Langevin,D,"19,244",85.63%,,,"154,392",74.53%
RI,2,H4RI02065,,John D.,Hamilton,D,"3,230",14.37%,,,,
RI,2,,,,,D,"22,474",,,,,
RI,2,H4RI02057,,"Arthur Chuck, III",Barton,R,"7,216",100.00%,,,"43,139",20.82%
RI,2,,,,,R,"7,216",,,,,
RI,2,H4RI02099,,"Edward M., Jr.",Morabito,I,,,,,"6,196",2.99%
RI,2,H0RI02196,,"Dorman J., Jr.",Hayes,SOC,,,,,"3,303",1.59%
RI,2,,,,Scattered,W,,,,,130,0.06%
RI,2,H4RI01034,,Patrick,Kennedy,W,,,,,5,0.00%
RI,2,,,,,,"29,690",,,,"207,165",
RI,H,,,,,,"60,118",,,,"402,175",
RI,,,,,,,"60,118",,,,"402,175",
SC,1,H0SC01071,(I),Henry,Brown,R,"47,066",83.46%,,,"186,448",87.82%
SC,1,H0SC01170,,Bob,Batchelder,R,"9,326",16.54%,,,,
SC,1,,,,,R,"56,392",,,,,
SC,1,H2SC01051,,James E.,Dunn,GRN,,,,,"25,674",14.12%
SC,1,,,,Scattered,W,,,,,186,0.09%
SC,1,,,,,,"56,392",,,,"212,308",
SC,2,H2SC02059,(I),Joe,Wilson,R,Unopposed,,,,"181,862",64.98%
SC,2,H4SC02048,,Michael Ray,Ellisor,D,Unopposed,,,,"93,249",33.32%
SC,2,H2SC02117,,Steve,Lefemine,CON,,,,,"4,447",1.59%
SC,2,,,,Scattered,W,,,,,312,0.11%
SC,2,,,,,,n/a,,,,"279,870",
SC,3,H2SC03057,(I),J. Gresham,Barrett,R,Unopposed,,,,"191,052",99.51%
SC,3,,,,Scattered,W,,,,,947,0.49%
SC,3,,,,,,n/a,,,,"191,999",
SC,4,H2SC04022,,Bob,Inglis,R,"52,125",84.22%,,,"188,795",69.77%
SC,4,H4SC04044,,Carole,Wells,R,"7,140",11.54%,,,,
SC,4,H4SC04051,,Jack,Adams,R,"2,628",4.25%,,,,
SC,4,,,,,R,"61,893",,,,,
SC,4,H4SC04077,,Brandon P.,Brown,D,"8,895",58.75%,,,"78,376",28.96%
SC,4,H4SC04069,,Andrew,Wittman,D,"6,245",41.25%,,,,
SC,4,,,,,D,"15,140",,,,,
SC,4,H6SC04130,,C. Faye,Walters,GRN,,,,,"3,273",1.21%
SC,4,,,,Scattered,W,,,,,150,0.06%
SC,4,,,,,,"77,033",,,,"270,594",
SC,5,H2SC05052,(I),John,Spratt,D,Unopposed,,,,"152,867",63.03%
SC,5,H4SC05041,,Albert F.,Spencer,R,Unopposed,,,,"89,568",36.93%
SC,5,,,,Scattered,W,,,,,83,0.03%
SC,5,,,,,,n/a,,,,"242,518",
SC,6,H2SC02042,(I),"James E. ""Jim""",Clyburn,D,Unopposed,,,,"161,987",66.98%
SC,6,H4SC06064,,Gary,McLeod,R,"16,855",78.77%,,,"75,443",31.20%
SC,6,H4SC06072,,Michael,Reino,R,"4,544",21.23%,,,,
SC,6,,,,,R,"21,399",,,,,
SC,6,H4SC06064,,Gary,McLeod,CON,,,,,"4,157",1.72%
SC,6,,,,Scattered,W,,,,,242,0.10%
SC,6,,,,,,"21,399",,,,"241,829",
SC,H,,,,,,"154,824",,,,"1,439,118",
SC,S,S4SC00083,,Jim,DeMint,R,"77,567",26.32%,"154,644",59.22%,"857,167",53.67%
SC,S,S4SC00166,,David,Beasley,R,"107,847",36.60%,"106,480",40.78%,,
SC,S,S4SC00109,,Thomas,Ravenel,R,"73,167",24.83%,,,,
SC,S,S4SC00091,,Charlie,Condon,R,"27,694",9.40%,,,,
SC,S,S4SC00117,,Mark,McBride,R,"6,479",2.20%,,,,
SC,S,S4SC00158,,Orly Benny,Davis,R,"1,915",0.65%,,,,
SC,S,,,,,R,"294,669",,"261,124",,,
SC,S,S4SC00125,,Inez,Tenenbaum,D,"126,720",75.52%,,,"704,384",44.10%
SC,S,S4SC00182,,"Ben, Jr.",Frasier,D,"41,070",24.48%,,,,
SC,S,,,,,D,"167,790",,,,,
SC,S,S4SC00190,,Patrick,Tyndall,CON,,,,,"13,464",0.84%
SC,S,S4SC00216,,Rebekah E.,Sutherland,LBT,,,,,"10,678",0.67%
SC,S,S4SC00224,,Tee,Ferguson,UC,,,,,"5,859",0.37%
SC,S,S4SC00208,,Efia,Nwangaza,,,,,Combined Parties:,"4,383",0.27%
SC,S,S4SC00208,,Efia,Nwangaza,GRN,,,,,"4,245",0.27%
SC,S,S4SC00208,,Efia,Nwangaza,IDP,,,,,138,0.01%
SC,S,,,,Scattered,W,,,,,"1,286",0.08%
SC,S,,,,,,"462,459",,"261,124",,"1,597,221",
SC,,,,,,,"617,283",,"261,124",,"3,036,339",
SD,0,H2SD00092,(I),Stephanie,Herseth,D,Unopposed,,,,"207,837",53.36%
SD,0,H2SD01025,,Larry,Diedrich,R,Unopposed,,,,"178,823",45.91%
SD,0,H2SD00126,,Terry,Begay,LBT,,,,,"2,808",0.72%
SD,0,,,,,,n/a,,,,"389,468",
SD,H,,,,,,n/a,,,,"389,468",
SD,S,S2SD00068,,John,Thune,R,Unopposed,,,,"197,848",50.58%
SD,S,S6SD00028,(I),Tom,Daschle,D,Unopposed,,,,"193,340",49.42%
SD,S,,,,,,n/a,,,,"391,188",
SD,,,,,,,n/a,,,,"780,656",
TN,1,H6TN01180,(I),"William L. ""Bill""",Jenkins,R,"32,726",89.73%,,,"172,543",73.88%
TN,1,H4TN01060,,"David R., II",Smith,R,"3,747",10.27%,,,,
TN,1,,,,,R,"36,473",,,,,
TN,1,H4TN01078,,Graham,Leonard,D,"4,834",46.98%,,,"56,361",24.13%
TN,1,H4TN01086,,"William Malcolm, Jr.",Earp,D,"2,770",26.92%,,,,
TN,1,H4TN01052,,"Lewis, Jr.",Hopkins,D,"2,686",26.10%,,,,
TN,1,,,,,D,"10,290",,,,,
TN,1,H4TN01094,,Ralph J.,Ball,I,,,,,"3,061",1.31%
TN,1,H4TN01110,,Michael,Peavler,I,,,,,"1,595",0.68%
TN,1,,,,,,"46,763",,,,"233,560",
TN,2,H8TN02069,(I),"John J., Jr.",Duncan,R,"41,362",91.46%,,,"215,795",79.07%
TN,2,H4TN02043,,Debbie Jones,Howard,R,"3,861",8.54%,,,,
TN,2,,,,,R,"45,223",,,,,
TN,2,H2TN02047,,John,Greene,D,"6,169",51.61%,,,"52,155",19.11%
TN,2,H8TN02028,,Robert R. (Bob),Scott,D,"5,783",48.39%,,,,
TN,2,,,,,D,"11,952",,,,,
TN,2,H4TN02050,,Charles E.,Howard,I,,,,,"4,978",1.82%
TN,2,,,,,,"57,175",,,,"272,928",
TN,3,H2TN03052,(I),Zach,Wamp,R,"30,183",90.05%,,,"166,154",64.74%
TN,3,H2TN03110,,Timothy A.,Sevier,R,"3,334",9.95%,,,,
TN,3,,,,,R,"33,517",,,,,
TN,3,H8TN03141,,John ,Wolfe,D,"14,766",59.53%,,,"84,295",32.85%
TN,3,H4TN03140,,Betty F.,Williamson,D,"10,037",40.47%,,,,
TN,3,,,,,D,"24,803",,,,,
TN,3,H4TN03157,,June,Griffin,I,,,,,"3,018",1.18%
TN,3,H4TN03173,,Doug,Vandagriff,I,,,,,"1,696",0.66%
TN,3,H4TN03165,,Jean,Howard-Hill,I,,,,,"1,473",0.57%
TN,3,,,,,,"58,320",,,,"256,636",
TN,4,H4TN06051,(I),Lincoln,Davis,D,"36,462",91.39%,,,"138,459",54.80%
TN,4,H4TN04106,,Harvey,Howard,D,"3,435",8.61%,,,,
TN,4,,,,,D,"39,897",,,,,
TN,4,H2TN04159,,Janice,Bowling,R,"19,246",86.92%,,,"109,993",43.54%
TN,4,H4TN04098,,Dale,Harvey,R,"2,431",10.98%,,,,
TN,4,H4TN04114,,Don,Cuva,R,465,2.10%,,,,
TN,4,,,,,R,"22,142",,,,,
TN,4,H4TN04122,,Ken,Martin,I,,,,,"4,194",1.66%
TN,4,,,,,,"62,039",,,,"252,646",
TN,5,H2TN05131,(I),Jim,Cooper,D,"22,396",100.00%,,,"168,970",69.26%
TN,5,,,,,D,"22,396",,,,,
TN,5,H4TN05079,,Scott,Knapp,R,"8,110",100.00%,,,"74,978",30.73%
TN,5,,,,,R,"8,110",,,,,
TN,5,,,Thomas F.,Kovach,W,,,,,15,0.01%
TN,5,,,,,,"30,506",,,,"243,963",
TN,6,H4TN04015,(I),Bart,Gordon,D,"28,524",93.25%,,,"167,448",64.24%
TN,6,H4TN06135,,Robert C.,Hall,D,"2,066",6.75%,,,,
TN,6,,,,,D,"30,590",,,,,
TN,6,H4TN06127,,Nick,Demas,R,"7,657",51.52%,,,"87,523",33.58%
TN,6,H4TN06143,,Elizabeth,Hall,R,"7,205",48.48%,,,,
TN,6,,,,,R,"14,862",,,,,
TN,6,H2TN04084,,J. Patrick,Lyons,I,,,,,"3,869",1.48%
TN,6,H4TN06150,,Norman R.,Saliba,I,,,,,"1,802",0.69%
TN,6,,,,,,"45,452",,,,"260,642",
TN,7,H2TN06030,(I),Marsha,Blackburn,R,"24,233",100.00%,,,"232,404",100.00%
TN,7,,,,,R,"24,233",,,,,
TN,7,,,,,,"24,233",,,,"232,404",
TN,8,H8TN08033,(I),John,Tanner,D,"28,427",100.00%,,,"173,623",74.34%
TN,8,,,,,D,"28,427",,,,,
TN,8,H2TN08077,,James L.,Hart,R,"8,227",78.50%,,,"59,853",25.63%
TN,8,H4TN08040,,Dennis,Bertrand,W(R)/W,"2,253",21.50%,,,91,0.04%
TN,8,,,,,R,"10,480",,,,,
TN,8,,,,,,"38,907",,,,"233,567",
TN,9,H6TN09043,(I),"Harold, Jr.",Ford,D,"33,708",100.00%,,,"190,648",82.04%
TN,9,,,,,D,"33,708",,,,,
TN,9,H4TN09055,,Ruben M.,Fort,R,"12,532",100.00%,,,"41,578",17.89%
TN,9,,,,,R,"12,532",,,,,
TN,9,,,Jim,Maynard,W,,,,,166,0.07%
TN,9,,,,,,"46,240",,,,"232,392",
TN,H,,,,,,"409,635",,,,"2,218,738",
TN,,,,,,,"409,635",,,,"2,218,738",
TX,1,H4TX04039,,Louis,Gohmert,R,"19,421",41.73%,"16,841",57.17%,"157,068",61.47%
TX,1,H2TX04058,,John,Graves,R,"13,933",29.94%,"12,618",42.83%,,
TX,1,H4TX01068,,Wayne,Christian,R,"6,854",14.73%,,,,
TX,1,H4TX01050,,Lyle,Thorstenson,R,"4,604",9.89%,,,,
TX,1,H4TX02074,,Emily,Mathews,R,"1,266",2.72%,,,,
TX,1,H4TX01076,,Larry,Thorton,R,457,0.98%,,,,
TX,1,,,,,R,"46,535",,"29,459",,,
TX,1,H6TX01662,(I),Max,Sandlin,D,"26,400",100.00%,,,"96,281",37.68%
TX,1,,,,,D,"26,400",,,,,
TX,1,H2TX09115,,Dean L.,Tucker,LBT,*,,,,"2,158",0.84%
TX,1,,,,,,"72,935",,"29,459",,"255,507",
TX,2,H4TX02108,,Ted,Poe,R,"14,932",61.14%,,,"139,951",55.53%
TX,2,H4TX02090,,George,Fastuca,R,"3,668",15.02%,,,,
TX,2,H4TX02082,,Clint,Moore,R,"2,868",11.74%,,,,
TX,2,H4TX02116,,Mark,Henry,R,"2,423",9.92%,,,,
TX,2,H4TX02124,,John,Nickell,R,285,1.17%,,,,
TX,2,H4TX02132,,Andrew J.,Bolton,R,246,1.01%,,,,
TX,2,,,,,R,"24,422",,,,,
TX,2,H6TX09033,(I),Nick,Lampson,D,"27,284",100.00%,,,"108,156",42.91%
TX,2,,,,,D,"27,284",,,,,
TX,2,H4TX02140,,Sandra Leigh,Saulsbury,LBT,*,,,,"3,931",1.56%
TX,2,,,,,,"51,706",,,,"252,038",
TX,3,H2TX03118,(I),Sam,Johnson,R,"12,429",84.06%,,,"180,099",85.62%
TX,3,H4TX03049,,Brian,Ruberts,R,"2,357",15.94%,,,,
TX,3,,,,,R,"14,786",,,,,
TX,3,H4TX03056,,Paul,Jenkins,I,,,,,"16,966",8.07%
TX,3,H4TX32014,,James,Vessels,LBT,*,,,,"13,287",6.32%
TX,3,,,,,,"14,786",,,,"210,352",
TX,4,H0TX04037,(I),Ralph,Hall,R,"22,484",77.19%,,,"182,866",68.25%
TX,4,H4TX04054,,Mike,Murphy,R,"3,524",12.10%,,,,
TX,4,H4TX04088,,Mike,Mosher,R,"3,122",10.72%,,,,
TX,4,,,,,R,"29,130",,,,,
TX,4,H4TX04096,,Jim,Nickerson,D,"24,141",65.86%,,,"81,585",30.45%
TX,4,H4TX04104,,Jerry D.,"Ashford, Jr.",D,"12,513",34.14%,,,,
TX,4,,,,,D,"36,654",,,,,
TX,4,H4TX04112,,Kevin D.,Anderson,LBT,*,,,,"3,491",1.30%
TX,4,,,,,,"65,784",,,,"267,942",
TX,5,H2TX05121,(I),Jeb,Hensarling,R,"18,756",100.00%,,,"148,816",64.47%
TX,5,,,,,R,"18,756",,,,,
TX,5,H0TX05067,,Bill,Bernstein,D,"14,012",100.00%,,,"75,911",32.88%
TX,5,,,,,D,"14,012",,,,,
TX,5,H4TX05044,,John,Gonzalez,LBT,*,,,,"6,118",2.65%
TX,5,,,,,,"32,768",,,,"230,845",
TX,6,H4TX06117,(I),Joe,Barton,R,"13,486",100.00%,,,"168,767",66.02%
TX,6,,,,,R,"13,486",,,,,
TX,6,H4TX06190,,Morris,Meyer,D,"13,564",100.00%,,,"83,609",32.71%
TX,6,,,,,D,"13,564",,,,,
TX,6,H4TX26065,,Stephen,Schrader,LBT,*,,,,"3,251",1.27%
