KEY,STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,PARTY,YEAR,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %
AL|1|Jo|Bonner|2010,AL,1,H2AL01077,True,Jo,Bonner,REP,2010,56937,0.7525,,,129063,0.8258
AL|1|Peter|Gounares|2010,AL,1,H0AL01030,False,Peter,Gounares,REP,2010,18725,0.2475,,,,
AL|1|David|Walter|2010,AL,1,H0AL01048,False,David,Walter,CPA,2010,,,,,26357,0.16870000000000002
AL|2|Martha|Roby|2010,AL,2,H0AL02087,False,Martha,Roby,REP,2010,36295,0.4855,39169,0.6002000000000001,111645,0.5097
AL|2|Rick|Barber|2010,AL,2,H0AL02103,False,Rick,Barber,REP,2010,21313,0.2851,26091,0.3998,,
AL|2|Stephanie|Bell|2010,AL,2,H0AL02111,False,Stephanie,Bell,REP,2010,13797,0.18460000000000001,,,,
"AL|2|John Beau, III|McKinney|2010",AL,2,H0AL02129,False,"John Beau, III",McKinney,REP,2010,3349,0.044800000000000006,,,,
AL|2|Bobby|Bright|2010,AL,2,H8AL02130,True,Bobby,Bright,DEM,2010,0,,,,106865,0.4879
AL|3|Mike|Rogers|2010,AL,3,H2AL03032,True,Mike,Rogers,REP,2010,0,,,,117736,0.5942000000000001
AL|3|Steve|Segrest|2010,AL,3,H0AL03184,False,Steve,Segrest,DEM,2010,0,,,,80204,0.4048
AL|4|Robert|Aderholt|2010,AL,4,H6AL04098,True,Robert,Aderholt,REP,2010,0,,,,167714,0.9882
AL|5|Mo|Brooks|2010,AL,5,H0AL05163,False,Mo,Brooks,REP,2010,35746,0.5081,,,131109,0.5789
AL|5|Parker|Griffith|2010,AL,5,H8AL05109,True,Parker,Griffith,REP,2010,23525,0.3344,,,,
AL|5|Les|Phillip|2010,AL,5,H0AL05155,False,Les,Phillip,REP,2010,11085,0.1576,,,,
AL|5|Steve|Raby|2010,AL,5,H0AL05197,False,Steve,Raby,DEM,2010,27814,0.6167,,,95192,0.4203
AL|5|Taze|Shepard|2010,AL,5,H0AL05189,False,Taze,Shepard,DEM,2010,10262,0.2275,,,,
AL|5|Mitchell J.|Howie|2010,AL,5,H0AL05171,False,Mitchell J.,Howie,DEM,2010,5277,0.11699999999999999,,,,
AL|5|David J.|Maker|2010,AL,5,H8AL05117,False,David J.,Maker,DEM,2010,1751,0.0388,,,,
AL|6|Spencer|Bachus|2010,AL,6,H2AL06035,True,Spencer,Bachus,REP,2010,80725,0.7564,,,205288,0.9804999999999999
AL|6|Stan|Cooke|2010,AL,6,H0AL06088,False,Stan,Cooke,REP,2010,25997,0.24359999999999998,,,,
AL|7|Terri A.|Sewell|2010,AL,7,H0AL07086,False,Terri A.,Sewell,DEM,2010,31531,0.368,32366,0.55,136696,0.7243
AL|7|Shelia|Smoot|2010,AL,7,H0AL07102,False,Shelia,Smoot,DEM,2010,24490,0.2859,26481,0.45,,
"AL|7|Earl, Jr.|Hilliard|2010",AL,7,H0AL07094,False,"Earl, Jr.",Hilliard,DEM,2010,22981,0.2682,,,,
AL|7|Martha|Bozeman|2010,AL,7,H0AL00016,False,Martha,Bozeman,DEM,2010,6672,0.0779,,,,
AL|7|Don|Chamberlain|2010,AL,7,H0AL07177,False,Don,Chamberlain,REP,2010,6166,0.37579999999999997,11783,0.5576,51890,0.275
AL|7|Chris|Salter|2010,AL,7,H0AL07185,False,Chris,Salter,REP,2010,4826,0.2942,9349,0.4424,,
AL|7|Michele|Waller|2010,AL,7,H0AL07144,False,Michele,Waller,REP,2010,2804,0.1709,,,,
AL|7|Carol F.|Hendrickson|2010,AL,7,H0AL07169,False,Carol F.,Hendrickson,REP,2010,2610,0.1591,,,,
AL|S|Richard C.|Shelby|2010,AL,S,S6AL00013,True,Richard C.,Shelby,REP,2010,405398,0.8434999999999999,,,968181,0.6518
"AL|S|N.C. ""Clint""|Moser|2010",AL,S,S0AL00180,False,"N.C. ""Clint""",Moser,REP,2010,75190,0.1565,,,,
AL|S|William G.|Barnes|2010,AL,S,S0AL00164,False,William G.,Barnes,DEM,2010,160993,0.6077,,,515619,0.3471
AL|S|Simone D.|De Moore|2010,AL,S,S0AL00172,False,Simone D.,De Moore,DEM,2010,103942,0.3923,,,,
AK|0|Don|Young|2010,AK,0,H6AK00045,True,Don,Young,REP,2010,74310,0.7034999999999999,,,175384,0.6896
AK|0|Sheldon|Fisher|2010,AK,0,H0AK01038,False,Sheldon,Fisher,REP,2010,24709,0.2339,,,,
AK|0|John R.|Cox|2010,AK,0,H0AK00097,False,John R.,Cox,REP,2010,6605,0.0625,,,,
"AK|0|Harry T., Jr.|Crawford|2010",AK,0,H0AK00089,False,"Harry T., Jr.",Crawford,DEM,2010,38673,1.0,,,77606,0.30510000000000004
AK|S|Lisa|Murkowski|2010,AK,S,S4AK00099,True,Lisa,Murkowski,REP/W***,2010,53872,0.49090000000000006,,,92931,0.3608
AK|S|Joe|Miller|2010,AK,S,S0AK00121,False,Joe,Miller,REP,2010,55878,0.5091,,,90839,0.3527
AK|S|Scott T.|McAdams|2010,AK,S,S0AK00139,False,Scott T.,McAdams,DEM,2010,18035,0.5954999999999999,,,60045,0.2332
AK|S|Jacob Seth|Kern|2010,AK,S,S0AK00147,False,Jacob Seth,Kern,DEM,2010,6913,0.22820000000000001,,,,
AK|S|Frank J.|Vondersaar|2010,AK,S,S0AK00097,False,Frank J.,Vondersaar,DEM,2010,5339,0.17629999999999998,,,,
"AK|S|Fredrick ""David""|Haase|2010",AK,S,S8AK00165,False,"Fredrick ""David""",Haase,LIB,2010,5793,1.0,,,1459,0.005699999999999999
AK|S|Tim|Carter|2010,AK,S,S0AK00154,False,Tim,Carter,NAF,2010,,,,,927,0.0036
AK|S|Ted|Gianoutsos|2010,AK,S,S4AK00115,False,Ted,Gianoutsos,NAF,2010,,,,,458,0.0018
AK|S|Joe|Miller|2010,AK,S,S0AK00121,False,Joe,Miller,W,2010,,,,,21,0.0001
AK|S|Sid|Hill|2010,AK,S,S0AK00162,False,Sid,Hill,W,2010,,,,,13,0.0001
AK|S|Edward D.|Marin Jr.|2010,AK,S,n/a,False,Edward D.,Marin Jr.,W,2010,,,,,6,0.0
AK|S|Red K.|Bradley|2010,AK,S,n/a,False,Red K.,Bradley,W,2010,,,,,3,0.0
AK|S|Guy A.|Cummins|2010,AK,S,n/a,False,Guy A.,Cummins,W,2010,,,,,2,0.0
AK|S|Lisa M.|Lackey|2010,AK,S,n/a,False,Lisa M.,Lackey,W,2010,,,,,2,0.0
AK|S|Richard|McGahan|2010,AK,S,n/a,False,Richard,McGahan,W,2010,,,,,2,0.0
AK|S|Marvin Roger|Moser|2010,AK,S,n/a,False,Marvin Roger,Moser,W,2010,,,,,2,0.0
AK|S|Karen|Perry|2010,AK,S,n/a,False,Karen,Perry,W,2010,,,,,2,0.0
AK|S|Eileen M.|Ransom|2010,AK,S,n/a,False,Eileen M.,Ransom,W,2010,,,,,2,0.0
AK|S|Jed|Whittaker|2010,AK,S,n/a,False,Jed,Whittaker,W,2010,,,,,2,0.0
AK|S|Michael|Ames|2010,AK,S,n/a,False,Michael,Ames,W,2010,,,,,1,0.0
AK|S|Kevin|Austin|2010,AK,S,n/a,False,Kevin,Austin,W,2010,,,,,1,0.0
AK|S|David E.|Beeman|2010,AK,S,n/a,False,David E.,Beeman,W,2010,,,,,1,0.0
AK|S|Vicky L.|Beeman|2010,AK,S,n/a,False,Vicky L.,Beeman,W,2010,,,,,1,0.0
AK|S|David|Boyle|2010,AK,S,n/a,False,David,Boyle,W,2010,,,,,1,0.0
AK|S|Michael|Butler|2010,AK,S,n/a,False,Michael,Butler,W,2010,,,,,1,0.0
AK|S|Margaret A.|Crowell|2010,AK,S,n/a,False,Margaret A.,Crowell,W,2010,,,,,1,0.0
AK|S|Chris S.|Dillingham|2010,AK,S,n/a,False,Chris S.,Dillingham,W,2010,,,,,1,0.0
AK|S|David S.|George|2010,AK,S,n/a,False,David S.,George,W,2010,,,,,1,0.0
AK|S|Alan D.|Humphries|2010,AK,S,n/a,False,Alan D.,Humphries,W,2010,,,,,1,0.0
AK|S|Petter M.|Johnson|2010,AK,S,n/a,False,Petter M.,Johnson,W,2010,,,,,1,0.0
AK|S|Eric C.|Kelly|2010,AK,S,n/a,False,Eric C.,Kelly,W,2010,,,,,1,0.0
AK|S|Bill|Klemme|2010,AK,S,n/a,False,Bill,Klemme,W,2010,,,,,1,0.0
AK|S|Marjori|Landis-Beck|2010,AK,S,n/a,False,Marjori,Landis-Beck,W,2010,,,,,1,0.0
AK|S|Anthony|Rice|2010,AK,S,n/a,False,Anthony,Rice,W,2010,,,,,1,0.0
AK|S|Thompson|Steve|2010,AK,S,n/a,False,Thompson,Steve,W,2010,,,,,1,0.0
AK|S|Georgia Lee|Tolbert|2010,AK,S,n/a,False,Georgia Lee,Tolbert,W,2010,,,,,1,0.0
AS|0|Eni F.H.|Faleomavaega|2010,AS,0,H0AS00018,True,Eni F.H.,Faleomavaega,DEM,2010,,,,,6182,0.5640999999999999
AS|0|Aumua|Amata|2010,AS,0,H4AS00036,False,Aumua,Amata,REP,2010,,,,,4422,0.4035
AS|0|Tuika|Tuika|2010,AS,0,H2AS00030,False,Tuika,Tuika,NNE,2010,,,,,356,0.0325
AZ|1|Paul|Gosar|2010,AZ,1,H0AZ01259,False,Paul,Gosar,REP,2010,21941,0.3073,,,112816,0.4972
AZ|1|Sydney|Hay|2010,AZ,1,H2AZ01149,False,Sydney,Hay,REP,2010,16328,0.22870000000000001,,,,
AZ|1|Bradley|Beauchamp|2010,AZ,1,H0AZ01267,False,Bradley,Beauchamp,REP,2010,11356,0.1591,,,,
"AZ|1|Russell ""Rusty""|Bowers|2010",AZ,1,H0AZ01275,False,"Russell ""Rusty""",Bowers,REP,2010,10552,0.1478,,,,
AZ|1|Steve|Mehta|2010,AZ,1,H0AZ01283,False,Steve,Mehta,REP,2010,5846,0.0819,,,,
AZ|1|Thomas J.|Zaleski|2010,AZ,1,H0AZ01309,False,Thomas J.,Zaleski,REP,2010,2105,0.029500000000000002,,,,
AZ|1|Jon|Jensen|2010,AZ,1,H0AZ01317,False,Jon,Jensen,REP,2010,1736,0.024300000000000002,,,,
AZ|1|Joe|Jaraczewski|2010,AZ,1,H0AZ01291,False,Joe,Jaraczewski,REP,2010,1530,0.021400000000000002,,,,
AZ|1|Ann|Kirkpatrick|2010,AZ,1,H8AZ01104,True,Ann,Kirkpatrick,DEM,2010,46902,1.0,,,99233,0.43729999999999997
AZ|1|Nicole|Patti|2010,AZ,1,H0AZ01341,False,Nicole,Patti,W(LIB)/LIB,2010,23,1.0,,,14869,0.0655
AZ|2|Trent|Franks|2010,AZ,2,H4AZ04024,True,Trent,Franks,REP,2010,81252,0.8087000000000001,,,173173,0.6487999999999999
AZ|2|Charles|Black|2010,AZ,2,H0AZ02141,False,Charles,Black,REP,2010,19220,0.1913,,,,
AZ|2|John|Thrasher|2010,AZ,2,H6AZ02155,False,John,Thrasher,DEM,2010,32503,1.0,,,82891,0.3106
AZ|2|Powell|Gammill|2010,AZ,2,H4AZ02119,False,Powell,Gammill,LIB,2010,318,1.0,,,10820,0.0405
AZ|2|Crum|William|2010,AZ,2,H6AZ00027,False,Crum,William,W,2010,,,,,8,0.0
AZ|2|Mark|Rankin|2010,AZ,2,n/a,False,Mark,Rankin,W,2010,,,,,2,0.0
AZ|3|Ben|Quayle|2010,AZ,3,H0AZ03362,False,Ben,Quayle,REP,2010,17400,0.2205,,,108689,0.5224
AZ|3|Steve|Moak|2010,AZ,3,H0AZ03396,False,Steve,Moak,REP,2010,14211,0.1801,,,,
AZ|3|Jim|Waring|2010,AZ,3,H0AZ03313,False,Jim,Waring,REP,2010,13850,0.17550000000000002,,,,
AZ|3|Vernon B.|Parker|2010,AZ,3,H0AZ03321,False,Vernon B.,Parker,REP,2010,13411,0.17,,,,
AZ|3|Pamela|Gorman|2010,AZ,3,H0AZ03339,False,Pamela,Gorman,REP,2010,6473,0.08199999999999999,,,,
AZ|3|Paulina|Morris|2010,AZ,3,H0AZ03354,False,Paulina,Morris,REP,2010,6138,0.07780000000000001,,,,
AZ|3|Sam|Crump|2010,AZ,3,H0AZ03347,False,Sam,Crump,REP,2010,3886,0.0492,,,,
AZ|3|Ed|Winkler|2010,AZ,3,H8AZ03126,False,Ed,Winkler,REP,2010,1353,0.0171,,,,
AZ|3|Bob|Branch|2010,AZ,3,H0AZ03388,False,Bob,Branch,REP,2010,1141,0.014499999999999999,,,,
AZ|3|Leann|Hull|2010,AZ,3,H0AZ03370,False,Leann,Hull,REP,2010,1044,0.0132,,,,
AZ|3|Jon|Hulburd|2010,AZ,3,H0AZ03305,False,Jon,Hulburd,DEM,2010,27388,1.0,,,85610,0.4114
AZ|3|Michael|Shoen|2010,AZ,3,H8AZ03134,False,Michael,Shoen,LIB,2010,392,0.9975,,,10478,0.0504
AZ|3|Clay|Adair|2010,AZ,3,H0AZ03446,False,Clay,Adair,W(LIB),2010,1,0.0025,,,,
AZ|3|Leonard|Clark|2010,AZ,3,H0AZ03438,False,Leonard,Clark,W(GRE)/GRE,2010,5,1.0,,,3294,0.0158
AZ|4|Ed|Pastor|2010,AZ,4,H2AZ02055,True,Ed,Pastor,DEM,2010,24613,1.0,,,61524,0.6694
AZ|4|Janet|Contreras|2010,AZ,4,H0AZ04493,False,Janet,Contreras,REP,2010,8085,0.601,,,25300,0.2753
AZ|4|Joe|Penalosa|2010,AZ,4,H0AZ04501,False,Joe,Penalosa,REP,2010,5368,0.39899999999999997,,,,
AZ|4|Joe|Cobb|2010,AZ,4,H8AZ04124,False,Joe,Cobb,LIB,2010,219,1.0,,,2718,0.0296
AZ|4|Rebecca|Dewitt|2010,AZ,4,H8AZ04116,False,Rebecca,Dewitt,GRE,2010,148,1.0,,,2365,0.025699999999999997
AZ|5|David|Schweikert|2010,AZ,5,H4AZ06045,False,David,Schweikert,REP,2010,26678,0.37229999999999996,,,110374,0.52
AZ|5|Jim|Ward|2010,AZ,5,H0AZ05078,False,Jim,Ward,REP,2010,18480,0.2579,,,,
AZ|5|Susan|Bitter Smith|2010,AZ,5,H4AZ01061,False,Susan,Bitter Smith,REP,2010,17297,0.2414,,,,
AZ|5|Chris|Salvino|2010,AZ,5,H0AZ05102,False,Chris,Salvino,REP,2010,7156,0.0999,,,,
AZ|5|Lee|Gentry|2010,AZ,5,H8AZ05121,False,Lee,Gentry,REP,2010,1157,0.0161,,,,
AZ|5|Mark|Spinks|2010,AZ,5,H0AZ05110,False,Mark,Spinks,REP,2010,884,0.0123,,,,
AZ|5|Harry|Mitchell|2010,AZ,5,H6AZ05067,True,Harry,Mitchell,DEM,2010,29716,1.0,,,91749,0.43229999999999996
AZ|5|Nick|Coons|2010,AZ,5,H0AZ05136,False,Nick,Coons,LIB,2010,306,1.0,,,10127,0.04769999999999999
AZ|5|Ryan|Blackman|2010,AZ,5,H0AZ05144,False,Ryan,Blackman,W(GRE),2010,4,1.0,,,,
AZ|6|Jeff|Flake|2010,AZ,6,H0AZ01184,True,Jeff,Flake,REP,2010,62285,0.6459999999999999,,,165649,0.6642
AZ|6|Jeff|Smith|2010,AZ,6,H0AZ05094,False,Jeff,Smith,REP,2010,34137,0.354,,,,
AZ|6|Rebecca|Schneider|2010,AZ,6,H8AZ06053,False,Rebecca,Schneider,DEM,2010,26220,1.0,,,72615,0.2912
AZ|6|Darell|Tapp|2010,AZ,6,H0AZ06050,False,Darell,Tapp,W(LIB)/LIB,2010,28,1.0,,,7712,0.030899999999999997
AZ|6|Richard|Grayson|2010,AZ,6,H8AZ06012,False,Richard,Grayson,W(GRE)/GRE,2010,6,1.0,,,3407,0.0137
AZ|7|Ra“l M.|Grijalva|2010,AZ,7,H2AZ07070,True,Ra“l M.,Grijalva,DEM,2010,33931,1.0,,,79935,0.5023
AZ|7|Ruth|McClung|2010,AZ,7,H0AZ07017,False,Ruth,McClung,REP,2010,15455,0.5095000000000001,,,70385,0.44229999999999997
AZ|7|Terry|Myers|2010,AZ,7,H0AZ07025,False,Terry,Myers,REP,2010,7044,0.2322,,,,
AZ|7|Joseph|Sweeney|2010,AZ,7,H0AZ07041,False,Joseph,Sweeney,REP,2010,3702,0.122,,,,
AZ|7|Robert|Wilson|2010,AZ,7,H0AZ07058,False,Robert,Wilson,REP,2010,2737,0.0902,,,,
AZ|7|Christopher J.|Flowers|2010,AZ,7,H0AZ07033,False,Christopher J.,Flowers,REP,2010,1394,0.046,,,,
AZ|7|Harley|Myer|2010,AZ,7,H0AZ07025,False,Harley,Myer,IND,2010,,,,,4506,0.028300000000000002
AZ|7|George|Keane|2010,AZ,7,H0AZ07074,False,George,Keane,LIB,2010,159,0.5679,,,4318,0.0271
AZ|7|Andrew|Ibarra|2010,AZ,7,H0AZ07066,False,Andrew,Ibarra,LIB,2010,121,0.4321,,,,
AZ|8|Gabrielle|Giffords|2010,AZ,8,H6AZ08038,True,Gabrielle,Giffords,DEM,2010,55530,1.0,,,138280,0.4876
AZ|8|Jesse|Kelly|2010,AZ,8,H0AZ08015,False,Jesse,Kelly,REP,2010,43097,0.48310000000000003,,,134124,0.473
AZ|8|Jonathan|Paton|2010,AZ,8,H0AZ08056,False,Jonathan,Paton,REP,2010,37066,0.4155,,,,
AZ|8|Brian|Miller|2010,AZ,8,H0AZ08031,False,Brian,Miller,REP,2010,6613,0.0741,,,,
AZ|8|Jay|Quick|2010,AZ,8,H6AZ08103,False,Jay,Quick,REP,2010,1933,0.0217,,,,
AZ|8|Andy|Goss|2010,AZ,8,H0AZ08023,False,Andy,Goss,REP,2010,502,0.005600000000000001,,,,
AZ|8|Steven|Stoltz|2010,AZ,8,H0AZ08064,False,Steven,Stoltz,LIB,2010,482,1.0,,,11174,0.0394
AZ|S|John|McCain|2010,AZ,S,S6AZ00019,True,John,McCain,REP,2010,333744,0.5625,,,1005615,0.5886
AZ|S|J.D.|Hayworth|2010,AZ,S,S0AZ00251,False,J.D.,Hayworth,REP,2010,190229,0.3206,,,,
AZ|S|Jim|Deakin|2010,AZ,S,S0AZ00194,False,Jim,Deakin,REP,2010,69328,0.11689999999999999,,,,
AZ|S|Rodney|Glassman|2010,AZ,S,S0AZ00269,False,Rodney,Glassman,DEM,2010,100307,0.34600000000000003,,,592011,0.3465
AZ|S|Cathy|Eden|2010,AZ,S,S4AZ00055,False,Cathy,Eden,DEM,2010,76487,0.2639,,,,
AZ|S|John|Dougherty|2010,AZ,S,S0AZ00293,False,John,Dougherty,DEM,2010,68589,0.2366,,,,
AZ|S|Randy|Parraz|2010,AZ,S,S0AZ00277,False,Randy,Parraz,DEM,2010,44435,0.1533,,,,
AZ|S|William|Koller|2010,AZ,S,S0AZ00319,False,William,Koller,W(DEM),2010,48,0.0002,,,,
AZ|S|David F.|Nolan|2010,AZ,S,S0AZ00301,False,David F.,Nolan,LIB,2010,2669,1.0,,,80097,0.046900000000000004
AZ|S|Jerry|Joslyn|2010,AZ,S,S0AZ00285,False,Jerry,Joslyn,GRE,2010,1948,1.0,,,24603,0.0144
AZ|S|Ian|Gilyeat|2010,AZ,S,S0AZ00244,False,Ian,Gilyeat,W,2010,,,,,5938,0.0034999999999999996
AZ|S|Loyd|Ellis|2010,AZ,S,n/a,False,Loyd,Ellis,W,2010,,,,,160,0.0001
AZ|S|Santos|Chavez|2010,AZ,S,S0AZ00327,False,Santos,Chavez,W,2010,,,,,39,0.0
AZ|S|Sydney|Dudikoff|2010,AZ,S,S0AZ00335,False,Sydney,Dudikoff,W,2010,,,,,14,0.0
AZ|S|Ray J.|Caplette|2010,AZ,S,S6AZ00191,False,Ray J.,Caplette,W,2010,,,,,7,0.0
AR|1|Rick|Crawford|2010,AR,1,H0AR01083,False,Rick,Crawford,REP,2010,14461,0.7179000000000001,,,93224,0.5179
AR|1|Princella D.|Smith|2010,AR,1,H0AR01125,False,Princella D.,Smith,REP,2010,5682,0.2821,,,,
AR|1|Chad|Causey|2010,AR,1,H0AR01109,False,Chad,Causey,DEM,2010,25854,0.2698,39402,0.5146999999999999,78267,0.43479999999999996
AR|1|Tim|Wooldridge|2010,AR,1,H0AR01117,False,Tim,Wooldridge,DEM,2010,36809,0.38409999999999994,37156,0.4853,,
AR|1|David R.|Cook|2010,AR,1,H0AR01133,False,David R.,Cook,DEM,2010,14158,0.1477,,,,
AR|1|Steve|Bryles|2010,AR,1,H0AR01141,False,Steve,Bryles,DEM,2010,9650,0.1007,,,,
AR|1|Terry G.|Green|2010,AR,1,H0AR01166,False,Terry G.,Green,DEM,2010,5094,0.053200000000000004,,,,
AR|1|Ben|Ponder|2010,AR,1,H0AR01174,False,Ben,Ponder,DEM,2010,4270,0.0446,,,,
AR|1|Ken|Adler|2010,AR,1,H0AR01182,False,Ken,Adler,GRE,2010,,,,,8320,0.0462
AR|1|Mickey|Higgins|2010,AR,1,H0AR01158,False,Mickey,Higgins,W,2010,,,,,196,0.0011
AR|2|Tim|Griffin|2010,AR,2,H0AR02107,False,Tim,Griffin,REP,2010,24610,0.6169,,,122091,0.579
AR|2|Scott|Wallace|2010,AR,2,H0AR02115,False,Scott,Wallace,REP,2010,15285,0.3831,,,,
AR|2|Joyce|Elliott|2010,AR,2,H0AR02131,False,Joyce,Elliott,DEM,2010,30420,0.3973,37021,0.5376,80687,0.38270000000000004
AR|2|Robbie|Wills|2010,AR,2,H0AR02123,False,Robbie,Wills,DEM,2010,21299,0.2782,31844,0.46240000000000003,,
AR|2|David|Boling|2010,AR,2,H0AR02156,False,David,Boling,DEM,2010,14800,0.19329999999999997,,,,
AR|2|Patrick|Kennedy|2010,AR,2,H0AR02164,False,Patrick,Kennedy,DEM,2010,5032,0.06570000000000001,,,,
AR|2|John|Adams|2010,AR,2,H0AR02149,False,John,Adams,DEM,2010,5021,0.06559999999999999,,,,
AR|2|Lance|Levi|2010,AR,2,H0AR02172,False,Lance,Levi,IND,2010,,,,,4421,0.021
AR|2|Lewis|Kennedy|2010,AR,2,H0AR02180,False,Lewis,Kennedy,GRE,2010,,,,,3599,0.0171
AR|2|Danial|Suits|2010,AR,2,H8AR02118,False,Danial,Suits,W,2010,,,,,14,0.0001
AR|3|Steve|Womack|2010,AR,3,H0AR03055,False,Steve,Womack,REP,2010,19414,0.3118,18334,0.5177,148581,0.7243999999999999
AR|3|Cecile|Bledsoe|2010,AR,3,H0AR03063,False,Cecile,Bledsoe,REP,2010,8253,0.1325,17080,0.48229999999999995,,
AR|3|Gunner|DeLay|2010,AR,3,H2AR03192,False,Gunner,DeLay,REP,2010,8088,0.12990000000000002,,,,
AR|3|Bernie|Skoch|2010,AR,3,H0AR03022,False,Bernie,Skoch,REP,2010,7092,0.1139,,,,
AR|3|Doug|Matayo|2010,AR,3,H0AR03097,False,Doug,Matayo,REP,2010,6088,0.0978,,,,
AR|3|Kurt|Maddox|2010,AR,3,H0AR03048,False,Kurt,Maddox,REP,2010,6037,0.09699999999999999,,,,
AR|3|Mike|Moore|2010,AR,3,H0AR03071,False,Mike,Moore,REP,2010,4801,0.0771,,,,
AR|3|Steve|Lowry|2010,AR,3,H0AR03089,False,Steve,Lowry,REP,2010,2491,0.04,,,,
AR|3|David|Whitaker|2010,AR,3,H0AR03030,False,David,Whitaker,DEM,2010,0,,,,56542,0.2756
AR|4|Mike|Ross|2010,AR,4,H0AR04038,True,Mike,Ross,DEM,2010,0,,,,102479,0.5753
AR|4|Beth Anne|Rankin|2010,AR,4,H0AR04079,False,Beth Anne,Rankin,REP,2010,9761,0.5537,,,71526,0.40149999999999997
AR|4|Glenn|Gallas|2010,AR,4,H0AR04061,False,Glenn,Gallas,REP,2010,7867,0.44630000000000003,,,,
AR|4|Josh|Drake|2010,AR,4,H8AR04098,False,Josh,Drake,GRE,2010,,,,,4129,0.0232
AR|S|John|Boozman|2010,AR,S,S0AR00150,False,John,Boozman,REP,2010,75010,0.5273,,,451618,0.579
AR|S|Jim|Holt|2010,AR,S,S4AR00046,False,Jim,Holt,REP,2010,24826,0.1745,,,,
AR|S|Gilbert|Baker|2010,AR,S,S0AR00077,False,Gilbert,Baker,REP,2010,16540,0.11630000000000001,,,,
"AR|S|Conrad ""Colonel""|Reynolds|2010",AR,S,S0AR00069,False,"Conrad ""Colonel""",Reynolds,REP,2010,7128,0.0501,,,,
AR|S|Curtis|Coleman|2010,AR,S,S0AR00036,False,Curtis,Coleman,REP,2010,6928,0.0487,,,,
AR|S|Kim|Hendren|2010,AR,S,S0AR00085,False,Kim,Hendren,REP,2010,5551,0.039,,,,
AR|S|Randy|Alexander|2010,AR,S,S0AR00143,False,Randy,Alexander,REP,2010,4389,0.030899999999999997,,,,
AR|S|Fred|Ramey|2010,AR,S,S0AR00044,False,Fred,Ramey,REP,2010,1888,0.013300000000000001,,,,
AR|S|Blanche Lambert|Lincoln|2010,AR,S,S8AR00112,True,Blanche Lambert,Lincoln,DEM,2010,146579,0.445,134756,0.52,288156,0.36950000000000005
AR|S|Bill|Halter|2010,AR,S,S0AR00168,False,Bill,Halter,DEM,2010,140081,0.4253,124405,0.48,,
AR|S|DC|Morrison|2010,AR,S,S0AR00176,False,DC,Morrison,DEM,2010,42695,0.12960000000000002,,,,
AR|S|Trevor|Drown|2010,AR,S,S0AR00135,False,Trevor,Drown,IND,2010,,,,,25234,0.032400000000000005
"AR|S|John Laney, III|Gray|2010",AR,S,S0AR00184,False,"John Laney, III",Gray,GRE,2010,,,,,14430,0.018500000000000003
"AR|S|Stephan ""Troublemaker""|Hercher|2010",AR,S,S0AR00192,False,"Stephan ""Troublemaker""",Hercher,W,2010,,,,,143,0.0002
CA|1|Mike|Thompson|2010,CA,1,H8CA01109,True,Mike,Thompson,DEM,2010,74695,1.0,,,147307,0.6279
CA|1|Loren|Hanks|2010,CA,1,H0CA01148,False,Loren,Hanks,REP,2010,28115,0.6046,,,72803,0.3103
CA|1|Randy|Franck|2010,CA,1,H0CA01155,False,Randy,Franck,REP,2010,18383,0.3954,,,,
CA|1|Carol|Wolman|2010,CA,1,H8CA01182,False,Carol,Wolman,GRE,2010,1818,1.0,,,8486,0.0362
CA|1|Mike|Rodrigues|2010,CA,1,H0CA01163,False,Mike,Rodrigues,LIB,2010,657,1.0,,,5996,0.0256
CA|2|Wally|Herger|2010,CA,2,H6CA02010,True,Wally,Herger,REP,2010,57272,0.6526000000000001,,,130837,0.5715
CA|2|Pete|Stiglich|2010,CA,2,H0CA02120,False,Pete,Stiglich,REP,2010,30487,0.34740000000000004,,,,
CA|2|Jim|Reed|2010,CA,2,H0CA02138,False,Jim,Reed,DEM,2010,42334,1.0,,,98092,0.4285
CA|2|Mark A.|Jensen|2010,CA,2,H0CA02146,False,Mark A.,Jensen,W,2010,,,,,11,0.0
CA|3|Dan|Lungren|2010,CA,3,H6CA34112,True,Dan,Lungren,REP,2010,71918,1.0,,,131169,0.5008
CA|3|Ami|Bera|2010,CA,3,H0CA03078,False,Ami,Bera,DEM,2010,49022,1.0,,,113128,0.43189999999999995
CA|3|Jerry L.|Leidecker|2010,CA,3,H0CA03102,False,Jerry L.,Leidecker,AIP,2010,1614,1.0,,,6577,0.025099999999999997
CA|3|Douglas Arthur|Tuma|2010,CA,3,H8CA03154,False,Douglas Arthur,Tuma,LIB,2010,581,1.0,,,6275,0.024
CA|3|Mike|Roskey|2010,CA,3,H6CA03109,False,Mike,Roskey,PAF,2010,121,1.0,,,4789,0.0183
CA|4|Tom|McClintock|2010,CA,4,H8CA04152,True,Tom,McClintock,REP,2010,89443,0.7848,,,186397,0.6127
CA|4|Michael|Babich|2010,CA,4,H0CA04142,False,Michael,Babich,REP,2010,24528,0.2152,,,,
