Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
2006-06-08,1914.43,1919.45,1872.32,911488450422.0,15469455.0
2006-06-07,1927.13,1956.37,1926.11,917461931734.0,27973046.0
2006-06-06,1934.34,1949.88,1916.75,920746231574.0,2392900.0
2006-06-05,1944.5,1982.4,1943.48,925600198003.0,2326743.0
2006-06-02,1985.95,1994.84,1967.02,944916835548.0,13478420.0
2006-06-01,1986.71,1986.74,1947.95,945979969300.0,3773184.0
2006-05-31,1948.98,1951.07,1934.51,926994139825.0,19273369.0
2006-05-30,1933.22,1966.9,1932.91,919500659179.0,45113730.0
2006-05-26,1970.87,1970.87,1957.65,937353067178.0,5685119.0
2006-05-25,1958.67,1959.0,1927.7,931520260887.0,5268815.0
2006-05-24,1921.1,1936.61,1896.85,913820853868.0,4663302.0
2006-05-23,1929.07,1961.42,1928.08,917680060042.0,498229.0
2006-05-22,1933.68,1946.6,1915.24,919088146466.0,377108.0
2006-05-19,1955.1,1958.93,1930.33,929092580442.0,3591633.0
2006-05-18,1946.59,1971.9,1946.58,925815047444.0,18087911.0
2006-05-17,1955.43,1985.24,1954.69,929401143646.0,6702969.0
2006-05-16,1992.81,2003.73,1985.54,946954925714.0,56609179.0
2006-05-15,1995.09,2000.04,1980.55,948178667632.0,2211801.0
2006-05-12,2009.49,2040.97,2007.56,954946619864.0,3660970.0
2006-05-11,2050.58,2085.45,2049.53,974419988256.0,30417522.0
2006-05-10,2085.16,2088.89,2077.68,965292698574.0,4984172.0
2006-05-09,2082.96,2085.37,2074.44,964084871884.0,5080026.0
2006-05-08,2076.76,2079.74,2070.94,961447956770.0,67688901.0
2006-05-05,2073.6,2075.86,2065.33,967850691516.0,5850276.0
2006-05-04,2061.06,2062.15,2044.41,962519803457.0,53537475.0
2006-05-03,2045.53,2048.51,2035.32,955742091087.0,22303586.0
2006-05-02,2046.3,2046.91,2033.72,955774550119.0,0.0
2006-05-01,2033.65,2058.51,2029.18,949844865197.0,141846.0
2006-04-28,2045.14,2056.57,2040.09,955650587534.0,4670584.0
2006-04-27,2045.72,2060.66,2022.88,955756875825.0,110597545.0
2006-04-26,2041.37,2049.04,2037.24,953425278310.0,16064344.0
2006-04-25,2036.24,2045.89,2030.54,951003448293.0,3950329.0
2006-04-24,2041.2,2045.64,2031.7,953665451174.0,47272104.0
2006-04-21,2048.17,2071.09,2039.53,956811583091.0,1601430.0
2006-04-20,2061.63,2072.07,2054.39,961901161965.0,3047844.0
2006-04-19,2075.86,2075.86,2056.58,968154491543.0,6156249.0
2006-04-18,2055.29,2056.89,2020.77,957943577280.0,0.0
2006-04-17,2014.11,2026.81,2002.69,938576397191.0,0.0
2006-04-13,2019.37,2024.0,2002.21,940953595916.0,0.0
2006-04-12,2009.86,2010.2,2000.67,936475901566.0,69625468.0
2006-04-11,2003.43,2026.77,1997.88,933513428826.0,42894642.0
2006-04-10,2018.03,2026.83,2011.19,940150868964.0,954000.0
2006-04-07,2023.53,2055.7,2019.23,942730779023.0,0.0
2006-04-06,2039.86,2044.14,2025.42,950293987651.0,30854545.0
2006-04-05,2026.8,2026.91,2011.02,944202916245.0,16721488.0
2006-04-04,2019.32,2023.22,2005.82,941302900727.0,0.0
2006-04-03,2008.63,2028.21,2006.51,936314772854.0,0.0
2006-03-31,2013.89,2015.33,2005.36,938713430573.0,7654971.0
2006-03-30,2011.8,2023.68,2002.78,937790568958.0,5726533.0
2006-03-29,2008.03,2011.14,1982.2,935991218012.0,205273617.0
2006-03-28,1979.88,1996.86,1975.9,922684679476.0,10716472.0
2006-03-27,1982.5,1984.5,1975.29,922977292210.0,21504609.0
2006-03-24,1980.19,1984.35,1969.13,921620091137.0,0.0
2006-03-23,1970.74,1971.27,1958.27,916787076187.0,8859920.0
2006-03-22,1966.87,1968.54,1949.53,914173168249.0,22566331.0
2006-03-21,1955.21,1986.33,1953.91,916579629782.0,1112709.0
2006-03-20,1971.56,1976.07,1967.58,924141231117.0,636233.0
2006-03-17,1967.58,1971.23,1962.13,920170359979.0,1924321.0
2006-03-16,1965.21,1976.75,1964.05,919245705169.0,1186846.0
2006-03-15,1967.61,1967.98,1950.99,920801920866.0,33853215.0
2006-03-14,1948.54,1949.35,1922.31,911824645597.0,0.0
2006-03-13,1924.01,1932.12,1921.22,900516491148.0,23336939.0
2006-03-10,1920.38,1923.7,1897.24,898669369910.0,661568.0
2006-03-09,1906.1,1924.91,1906.1,891874657929.0,4464642.0
2006-03-08,1915.05,1919.36,1897.62,896068869787.0,86404053.0
2006-03-07,1921.87,1936.35,1914.85,899263006734.0,13670298.0
2006-03-06,1940.59,1956.74,1936.25,908002415632.0,505871.0
2006-03-03,1950.43,1967.81,1944.24,910602567662.0,9631919.0
2006-03-02,1954.64,1955.49,1943.83,913356253378.0,2586371.0
2006-03-01,1954.69,1955.17,1933.07,913326104632.0,10794521.0
2006-02-28,1935.31,1949.08,1929.89,903802111564.0,1178543.0
2006-02-27,1957.66,1961.59,1944.0,914256683592.0,40513112.0
2006-02-24,1942.21,1942.22,1925.47,906263432225.0,7980408.0
2006-02-23,1934.47,1945.54,1927.82,902301849421.0,4690006.0
2006-02-22,1936.27,1941.39,1919.62,903085890334.0,10179403.0
2006-02-21,1920.43,1937.16,1915.02,895694928865.0,0.0
2006-02-17,1929.99,1938.81,1929.99,899948906651.0,807415.0
2006-02-16,1937.32,1937.32,1926.3,903267627069.0,64622872.0
2006-02-15,1927.45,1928.44,1908.4,898561380314.0,90353271.0
2006-02-14,1915.52,1919.41,1895.53,892311936077.0,266036.0
2006-02-13,1901.33,1908.02,1895.91,884777266218.0,25511300.0
2006-02-10,1914.27,1917.88,1894.53,890753422871.0,4533462.0
2006-02-09,1912.91,1937.18,1911.54,890549897175.0,6554520.0
2006-02-08,1924.68,1926.78,1909.21,895354080605.0,13889209.0
2006-02-07,1910.96,1932.06,1908.28,888966166934.0,56529429.0
2006-02-06,1928.97,1929.92,1920.55,897335229276.0,0.0
2006-02-03,1922.19,1931.86,1918.92,893656959504.0,90322226.0
2006-02-02,1941.85,1957.67,1932.68,902739915751.0,33825278.0
2006-02-01,1957.15,1958.99,1944.31,909848626470.0,4504789.0
2006-01-31,1955.22,1958.14,1942.68,909463510448.0,11792157.0
2006-01-30,1955.63,1968.15,1953.95,909613064338.0,70332325.0
2006-01-27,1959.22,1971.44,1947.44,911574091495.0,18030095.0
2006-01-26,1946.76,1947.42,1927.75,906102829835.0,22748881.0
2006-01-25,1921.14,1934.76,1915.5,893968553819.0,7446925.0
2006-01-24,1925.83,1926.68,1908.76,896216817319.0,0.0
2006-01-23,1906.13,1914.84,1902.35,887045067961.0,0.0
2006-01-20,1908.12,1941.49,1906.77,887405216656.0,1357493.0
2006-01-19,1941.11,1948.23,1921.05,902718017564.0,2860840.0
2006-01-18,1916.71,1925.31,1905.28,891378852873.0,5156441.0
2006-01-17,1920.34,1924.79,1914.23,892795193458.0,0.0
2006-01-13,1930.04,1931.05,1923.06,896871234393.0,2941815.0
2006-01-12,1924.87,1933.75,1922.01,894511914984.0,530259.0
2006-01-11,1934.97,1935.58,1922.97,899204435675.0,307499487.0
2006-01-10,1931.5,1931.55,1919.35,898014428981.0,2831590.0
2006-01-09,1931.5,1932.49,1919.38,898019907565.0,1033800.0
2006-01-06,1921.27,1921.64,1900.24,893243995905.0,10852224.0
2006-01-05,1898.6,1899.53,1890.5,882704445166.0,2519343.0
2006-01-04,1893.19,1894.0,1878.14,880012490591.0,40452154.0
2006-01-03,1881.68,1885.79,1839.29,874662797333.0,0.0
2005-12-30,1859.87,1865.08,1858.88,864140533953.0,0.0
2005-12-29,1871.31,1879.58,1869.63,869225258966.0,4918320.0
2005-12-28,1875.32,1879.64,1865.86,870811691021.0,55426346.0
2005-12-27,1868.52,1897.45,1867.9,867516032552.0,2045582.0
2005-12-23,1888.99,1891.1,1886.09,877028756308.0,0.0
2005-12-22,1884.65,1884.65,1874.68,874937631859.0,4030304.0
2005-12-21,1881.83,1890.13,1874.44,873582054046.0,40341074.0
2005-12-20,1869.07,1875.23,1858.53,727861678140.0,4569539.0
2005-12-19,1870.62,1899.01,1869.87,728461872884.0,2324478.0
2005-12-16,1893.17,1908.15,1891.49,736086815033.0,1268882.0
2005-12-15,1902.81,1915.22,1891.28,739831818025.0,376086533.0
2005-12-14,1911.97,1917.75,1903.3,743395054134.0,5655823.0
2005-12-13,1909.08,1915.71,1897.98,742280234268.0,40167320.0
2005-12-12,1903.36,1904.44,1894.72,740158074659.0,0.0
2005-12-09,1895.86,1898.93,1882.75,737227117576.0,683561.0
2005-12-08,1889.98,1904.26,1880.94,734938852336.0,2153106.0
2005-12-07,1896.43,1906.44,1889.95,737260807234.0,84307820.0
2005-12-06,1903.86,1918.01,1903.16,740214724297.0,348985.0
2005-12-05,1905.27,1914.04,1899.86,740769169737.0,8772000.0
2005-12-02,1913.23,1913.23,1899.78,741590878795.0,0.0
2005-12-01,1904.55,1906.2,1888.68,737968567099.0,1549074.0
2005-11-30,1880.32,1884.85,1874.32,729067599602.0,14398318.0
2005-11-29,1876.01,1891.52,1875.19,727899624564.0,92757888.0
2005-11-28,1876.76,1906.13,1876.75,727863824335.0,36367640.0
2005-11-25,1904.29,1907.38,1898.15,738749924578.0,6528917.0
2005-11-23,1904.08,1912.94,1897.35,737792851391.0,8125889.0
2005-11-22,1900.27,1902.61,1881.06,736352492252.0,2553931.0
2005-11-21,1889.15,1889.4,1864.43,731840228591.0,0.0
2005-11-18,1867.18,1870.6,1857.96,722344628627.0,0.0
2005-11-17,1856.79,1856.92,1828.7,718741298342.0,6051697.0
2005-11-16,1822.34,1824.65,1813.3,705372177575.0,65932736.0
2005-11-15,1821.06,1840.58,1818.01,704751116374.0,46561555.0
2005-11-14,1837.57,1845.3,1833.67,711175972292.0,5220911.0
2005-11-11,1841.61,1842.82,1835.68,712629669032.0,0.0
2005-11-10,1838.93,1839.25,1806.14,711358721462.0,35173490.0
2005-11-09,1822.25,1830.81,1811.27,704156837335.0,24443681.0
2005-11-08,1818.65,1826.87,1817.16,702761420400.0,15917481.0
2005-11-07,1829.99,1835.1,1821.79,707139021400.0,0.0
2005-11-04,1824.74,1830.89,1814.52,705091923880.0,3880479.0
2005-11-03,1821.49,1833.33,1816.82,704010658563.0,22026286.0
2005-11-02,1806.79,1806.81,1772.6,698323833889.0,18646696.0
2005-11-01,1771.57,1778.36,1764.23,684875680985.0,2199997.0
2005-10-31,1767.48,1771.99,1741.4,683111750066.0,14934618.0
2005-10-28,1737.54,1737.54,1713.46,671381443944.0,103889379.0
2005-10-27,1706.95,1743.2,1705.65,658856425670.0,22943296.0
2005-10-26,1743.5,1761.7,1740.82,672816140670.0,4183283.0
2005-10-25,1765.15,1773.98,1751.7,681283836741.0,1175610.0
2005-10-24,1774.35,1774.45,1749.41,684817847609.0,15266416.0
2005-10-21,1746.33,1752.8,1738.48,673926445920.0,0.0
2005-10-20,1733.55,1762.6,1723.12,668963493725.0,20740600.0
2005-10-19,1761.72,1761.72,1714.16,679323988574.0,4062196.0
2005-10-18,1721.29,1741.94,1721.29,663711970996.0,1930895.0
2005-10-17,1744.22,1744.3,1726.12,672555319654.0,0.0
2005-10-14,1734.28,1734.49,1709.21,668621999057.0,3460542.0
2005-10-13,1717.96,1721.7,1699.82,662327823619.0,6645853.0
2005-10-12,1714.76,1743.5,1710.64,661224083706.0,44090888.0
2005-10-11,1739.92,1758.33,1738.69,670919357254.0,203728.0
2005-10-10,1752.85,1765.85,1752.16,675905024479.0,0.0
2005-10-07,1762.36,1765.71,1753.47,681158698077.0,5418778.0
2005-10-06,1750.3,1771.4,1736.19,676305944379.0,0.0
2005-10-05,1761.62,1796.26,1761.58,681357052961.0,15744520.0
2005-10-04,1795.78,1817.87,1795.35,694976368366.0,1973270.0
2005-10-03,1811.26,1817.6,1804.32,700973634725.0,0.0
2005-09-30,1802.6,1802.6,1787.27,696732101219.0,6612496.0
2005-09-29,1792.53,1792.6,1758.27,692595509673.0,2481652.0
2005-09-28,1765.48,1778.39,1758.48,681772125519.0,58397436.0
2005-09-27,1769.69,1776.55,1759.18,683379295130.0,7936086.0
2005-09-26,1769.13,1774.86,1759.66,683164620091.0,780166.0
2005-09-23,1753.85,1758.17,1735.66,677173384834.0,0.0
2005-09-22,1741.54,1744.33,1720.68,672489853683.0,1743303.0
2005-09-21,1728.23,1749.48,1728.23,667295758856.0,22231684.0
2005-09-20,1752.67,1781.54,1747.5,675487157613.0,2734401.0
2005-09-19,1772.58,1784.48,1768.51,683132135675.0,0.0
2005-09-16,1786.28,1787.56,1776.99,689033209126.0,90961073.0
2005-09-15,1779.94,1791.45,1777.44,686744589165.0,4683981.0
2005-09-14,1787.15,1810.33,1786.68,689431039284.0,14413053.0
2005-09-13,1804.61,1818.25,1801.57,695854527687.0,18389860.0
2005-09-12,1822.0,1825.93,1809.1,702559801671.0,0.0
2005-09-09,1813.21,1813.97,1805.5,699162894773.0,0.0
2005-09-08,1803.61,1809.72,1799.45,695453543173.0,504341.0
2005-09-07,1821.38,1821.39,1809.37,702276853508.0,14296420.0
2005-09-06,1811.82,1812.1,1793.57,698332076920.0,6168661.0
2005-09-02,1788.8,1801.91,1786.29,689173582112.0,12736504.0
2005-09-01,1799.7,1812.7,1794.93,693247529359.0,15951836.0
2005-08-31,1810.17,1810.17,1777.34,697547204792.0,10122064.0
2005-08-30,1782.53,1786.78,1772.82,688179309893.0,49569821.0
2005-08-29,1791.26,1791.26,1770.82,691678207832.0,4580215.0
2005-08-26,1777.33,1790.42,1776.93,686238837814.0,811257.0
2005-08-25,1792.9,1795.79,1788.63,691630665200.0,67553442.0
2005-08-24,1789.6,1812.41,1787.4,690347752202.0,4555031.0
2005-08-23,1797.35,1803.99,1790.63,693604241786.0,1041007.0
2005-08-22,1800.66,1810.34,1788.89,694693137698.0,116520.0
2005-08-19,1800.62,1807.55,1799.2,694245627487.0,149745.0
2005-08-18,1799.66,1806.52,1791.76,693468713616.0,31227533.0
2005-08-17,1807.38,1814.95,1799.16,696310447889.0,14567031.0
2005-08-16,1803.32,1835.58,1803.27,694541779757.0,41311211.0
2005-08-15,1840.27,1846.67,1825.4,708534511740.0,3242086.0
2005-08-12,1834.2,1838.4,1820.97,706153853506.0,11971205.0
2005-08-11,1844.0,1845.79,1830.75,709806593638.0,21250460.0
2005-08-10,1831.26,1857.32,1826.0,704581046439.0,5123213.0
2005-08-09,1841.7,1846.77,1836.29,708409721470.0,3599887.0
2005-08-08,1836.39,1848.67,1835.7,707557380443.0,5557430.0
2005-08-05,1839.9,1859.71,1838.4,709964727505.0,2956603.0
2005-08-04,1857.31,1876.81,1856.43,716786364300.0,382266.0
2005-08-03,1883.81,1891.45,1880.17,725989120698.0,101909902.0
2005-08-02,1897.26,1898.63,1888.53,732401701633.0,2222000.0
2005-08-01,1887.35,1891.57,1880.82,728293445774.0,0.0
2005-07-29,1874.94,1887.63,1873.59,722547942162.0,136777.0
2005-07-28,1882.61,1882.61,1865.4,725835361035.0,65359699.0
2005-07-27,1862.57,1862.7,1843.45,717180648469.0,108136865.0
2005-07-26,1844.7,1849.73,1837.15,705868302302.0,1831923.0
2005-07-25,1843.12,1862.86,1842.47,705259113539.0,0.0
2005-07-22,1854.38,1854.38,1840.11,709570523717.0,0.0
2005-07-21,1843.83,1858.36,1838.6,705332762853.0,15740679.0
2005-07-20,1833.28,1835.37,1811.41,701295037193.0,7396914.0
2005-07-19,1821.5,1821.52,1808.8,696591052521.0,0.0
2005-07-18,1803.48,1809.13,1801.19,689594720701.0,843215.0
2005-07-15,1808.74,1812.42,1799.89,691338587903.0,2646490.0
2005-07-14,1800.62,1817.32,1796.93,688506636781.0,12435345.0
2005-07-13,1802.87,1810.85,1799.7,689769014321.0,33991192.0
2005-07-12,1808.69,1814.81,1798.67,693259248656.0,1065921.0
2005-07-11,1805.9,1805.17,1785.1,848640581916.0,0.0
2005-07-08,1782.66,1783.6,1755.41,837998196588.0,946250.0
2005-07-07,1756.59,1757.15,1735.93,825714402862.0,5748597.0
2005-07-06,1755.11,1767.25,1753.85,824621467823.0,14390310.0
2005-07-05,1765.88,1766.11,1741.67,829680194061.0,0.0
2005-07-01,1742.97,1745.2,1737.27,818913331164.0,0.0
2005-06-30,1741.2,1756.29,1740.65,817436161535.0,4334856.0
2005-06-29,1747.81,1753.14,1743.95,820504408406.0,8481505.0
2005-06-28,1749.85,1750.28,1727.38,821266706998.0,58709956.0
2005-06-27,1722.52,1727.22,1716.85,808410085466.0,6873076.0
2005-06-24,1726.68,1741.23,1722.36,810424882003.0,4681871.0
2005-06-23,1740.25,1768.93,1740.21,815827323310.0,14326467.0
2005-06-22,1768.43,1778.43,1761.91,828770387903.0,16024461.0
2005-06-21,1768.3,1776.8,1764.76,828553362991.0,0.0
2005-06-20,1775.37,1779.96,1764.59,831204643308.0,346274.0
2005-06-17,1779.28,1788.8,1773.11,832591793439.0,479611.0
2005-06-16,1781.9,1781.9,1767.5,832488843057.0,5766626.0
2005-06-15,1765.99,1769.79,1749.73,826347904585.0,2002310.0
2005-06-14,1759.37,1759.37,1749.8,822804138125.0,50061496.0
2005-06-13,1750.95,1757.84,1741.38,818867940188.0,72596107.0
2005-06-10,1743.19,1751.4,1738.21,815238028983.0,1905439.0
2005-06-09,1750.2,1751.45,1729.9,817307752841.0,11158945.0
2005-06-08,1737.21,1750.47,1734.71,811245858407.0,21180934.0
2005-06-07,1745.42,1768.87,1745.34,815011705441.0,9029112.0
2005-06-06,1751.62,1753.8,1742.2,817889473886.0,351700176.0
2005-06-03,1741.19,1758.68,1739.81,813398226079.0,16725335.0
2005-06-02,1756.29,1756.29,1739.39,820170946497.0,40330226.0
2005-06-01,1743.14,1749.23,1726.99,813964920483.0,17300727.0
2005-05-31,1725.64,1731.8,1722.38,805690162672.0,0.0
2005-05-27,1730.17,1731.34,1721.53,807735056758.0,39442015.0
2005-05-26,1722.45,1724.89,1714.21,803933200111.0,14334570.0
2005-05-25,1709.73,1716.65,1705.7,798258903392.0,12418647.0
2005-05-24,1717.9,1717.3,1711.1,801518623853.0,3089098.0
2005-05-23,1719.36,1724.81,1708.42,802439466170.0,0.0
2005-05-20,1708.8,1708.11,1698.9,797111507413.0,2508322.0
2005-05-19,1707.32,1707.32,1699.31,796848907919.0,10090577.0
2005-05-18,1698.72,1700.47,1672.85,792516208159.0,5363235.0
2005-05-17,1666.29,1666.31,1649.4,777279397539.0,38211959.0
2005-05-16,1658.14,1658.14,1637.41,773531369771.0,4310914.0
2005-05-13,1641.3,1679.46,1633.6,765507991065.0,6015067.0
2005-05-12,1643.42,1661.9,1637.4,766569508101.0,12560371.0
2005-05-11,1658.85,1658.97,1637.18,773990470005.0,24550379.0
2005-05-10,1652.77,1662.2,1650.14,770383097762.0,5261254.0
2005-05-06,1652.89,1666.1,1652.89,769682452572.0,10232447.0
2005-05-05,1643.02,1658.43,1643.02,765977061851.0,16059884.0
2005-05-04,1652.08,1652.08,1626.2,770066348885.0,93396994.0
2005-05-03,1631.96,1631.96,1615.65,759813381872.0,4773402.0
2005-05-02,1608.03,1621.52,1608.03,748604765736.0,1862175.0
2005-04-29,1586.72,1615.78,1586.72,738668565866.0,113981.0
2005-04-28,1603.99,1621.84,1603.99,746671074083.0,57746648.0
2005-04-27,1631.76,1631.76,1609.6,760421301865.0,32246705.0
2005-04-26,1625.68,1647.77,1625.68,757577462009.0,8032664.0
2005-04-25,1642.42,1642.42,1630.62,765268859336.0,0.0
2005-04-22,1615.2,1646.33,1615.2,752393377993.0,0.0
2005-04-21,1653.69,1653.69,1625.21,770958160399.0,1422679.0
2005-04-20,1619.67,1647.89,1619.67,755080232539.0,59645175.0
2005-04-19,1645.85,1645.85,1632.71,767230324332.0,0.0
2005-04-18,1634.57,1634.57,1620.05,761885364238.0,1268024.0
2005-04-15,1622.8,1653.11,1622.8,755676095767.0,862793.0
2005-04-14,1654.6,1679.97,1654.6,769321334417.0,5634387.0
2005-04-13,1674.83,1699.98,1674.83,778673761157.0,62983180.0
2005-04-12,1699.71,1699.71,1667.6,789782099253.0,744264.0
2005-04-11,1691.06,1705.66,1691.06,785348607236.0,69344575.0
2005-04-08,1701.66,1724.39,1701.66,790386171571.0,2287573.0
2005-04-07,1725.33,1725.33,1712.84,801283319966.0,6104034.0
2005-04-06,1718.3,1731.82,1718.3,797504444005.0,1825463.0
2005-04-05,1724.31,1724.31,1712.66,800824086776.0,15387906.0
2005-04-04,1714.01,1714.01,1692.03,796399113716.0,95911.0
2005-04-01,1695.53,1724.01,1695.53,787228559.0,0.0
2005-03-31,1704.46,1714.67,1704.46,791413325.0,0.0
2005-03-30,1711.63,1711.63,1690.76,794442590.0,0.0
2005-03-29,1682.65,1711.8,1682.65,780503219.0,0.0
2005-03-28,1710.01,1710.01,1701.28,792872379.0,0.0
2005-03-24,1698.49,1708.74,1698.49,779324906.0,0.0
2005-03-23,1704.11,1704.11,1695.14,781791519.0,0.0
2005-03-22,1703.93,1725.46,1703.93,781517888.0,0.0
2005-03-21,1711.85,1711.85,1698.9,785063971.0,0.0
2005-03-18,1702.63,1719.24,1702.63,779983272.0,0.0
2005-03-17,1720.22,1720.22,1709.88,787783253.0,0.0
2005-03-16,1712.84,1729.23,1712.84,784429385.0,0.0
2005-03-15,1732.26,1747.98,1732.26,793292721.0,0.0
2005-03-14,1730.05,1741.36,1730.05,792033823.0,0.0
2005-03-11,1733.12,1752.87,1733.12,793169463.0,0.0
2005-03-10,1732.8,1756.47,1732.8,793014262.0,0.0
2005-03-09,1754.34,1768.92,1754.34,802702960.0,0.0
2005-03-08,1769.31,1787.64,1769.31,808896063.0,0.0
2005-03-07,1792.05,1792.05,1776.08,820481887.0,0.0
2005-03-04,1782.25,1782.25,1769.97,816002687.0,0.0
2005-03-03,1752.64,1773.11,1752.64,802344310.0,0.0
2005-03-02,1773.77,1773.77,1754.95,811661133.0,0.0
2005-03-01,1765.76,1765.76,1753.23,807164748.0,0.0
2005-02-28,1738.64,1760.56,1738.64,794993993.0,0.0
2005-02-25,1756.42,1756.42,1739.02,803154900.0,0.0
2005-02-24,1743.63,1743.63,1715.01,797265503.0,0.0
2005-02-23,1728.34,1728.34,1717.87,790012614.0,0.0
2005-02-22,1714.55,1745.16,1714.55,783545585.0,0.0
2005-02-18,1742.7,1753.82,1742.7,796383327.0,0.0
2005-02-17,1746.66,1767.63,1746.66,797590146.0,0.0
2005-02-16,1766.81,1766.81,1753.86,806562785.0,0.0
2005-02-15,1753.03,1768.78,1753.03,799537101.0,0.0
2005-02-14,1750.82,1757.65,1750.82,798791716.0,0.0
2005-02-11,1756.79,1756.79,1724.75,801346186.0,0.0
2005-02-10,1739.2,1739.2,1720.31,793272196.0,0.0
2005-02-09,1730.19,1762.18,1730.19,788851953.0,0.0
2005-02-08,1761.37,1761.37,1750.02,802934069.0,0.0
2005-02-07,1746.61,1758.68,1746.61,796176249.0,0.0
2005-02-04,1753.92,1753.92,1733.84,799836280.0,0.0
2005-02-03,1729.36,1739.49,1729.36,787699477.0,0.0
2005-02-02,1752.26,1752.26,1736.69,797714840.0,0.0
2005-02-01,1745.66,1745.66,1734.88,794698305.0,0.0
2005-01-31,1738.3,1738.3,1725.28,791370224.0,0.0
2005-01-28,1702.36,1725.09,1702.36,776704430.0,0.0
2005-01-27,1731.14,1731.14,1716.77,789779423.0,0.0
2005-01-26,1722.68,1722.68,1705.06,785914676.0,0.0
2005-01-25,1697.22,1713.84,1697.22,773408451.0,0.0
2005-01-24,1695.52,1728.84,1695.52,772490278.0,0.0
2005-01-21,1717.3,1737.8,1717.3,782558862.0,0.0
2005-01-20,1729.4,1744.6,1729.4,788073110.0,0.0
2005-01-19,1772.85,1797.82,1772.85,807571397.0,0.0
2005-01-18,1795.03,1795.03,1768.39,817701974.0,0.0
2005-01-14,1774.98,1774.98,1759.14,810416083.0,0.0
2005-01-13,1750.49,1772.13,1750.49,799469352.0,0.0
2005-01-12,1772.38,1772.38,1745.52,809484417.0,0.0
2005-01-11,1756.99,1771.25,1756.99,802262201.0,0.0
2005-01-10,1789.89,1789.89,1768.2,817276562.0,0.0
2005-01-07,1782.26,1782.26,1763.65,813796048.0,0.0
2005-01-06,1771.02,1786.82,1771.02,809992139.0,0.0
2005-01-05,1778.7,1799.99,1778.7,813474816.0,0.0
2005-01-04,1791.35,1835.43,1791.35,819484352.0,0.0
2005-01-03,1825.89,1868.63,1825.89,835239575.0,0.0
2004-12-31,1856.7,1867.32,1856.7,849169766.0,0.0
2004-12-30,1859.34,1865.47,1859.34,850372530.0,0.0
2004-12-29,1863.63,1863.63,1854.31,851989772.0,0.0
2004-12-28,1857.54,1857.54,1829.14,849199750.0,0.0
2004-12-27,1817.74,1836.64,1817.74,830926064.0,0.0
2004-12-23,1834.2,1834.2,1826.37,838367754.0,0.0
2004-12-22,1829.28,1829.28,1814.92,837011530.0,0.0
2004-12-21,1819.24,1819.24,1804.85,832378589.0,0.0
2004-12-20,1797.47,1820.7,1797.47,823415015.0,0.0
2004-12-17,1804.97,1815.66,1804.97,826060094.0,0.0
2004-12-16,1806.06,1824.48,1806.06,826653185.0,0.0
2004-12-15,1817.06,1831.49,1817.06,830379612.0,0.0
2004-12-14,1821.72,1821.72,1806.58,831387310.0,0.0
2004-12-13,1804.47,1804.47,1790.38,823492752.0,0.0
2004-12-10,1796.89,1796.89,1785.25,819337617.0,0.0
2004-12-09,1797.25,1797.25,1767.08,819716261.0,0.0
2004-12-08,1789.07,1789.07,1771.01,815871988.0,0.0
2004-12-07,1771.5,1804.79,1771.5,807596355.0,0.0
2004-12-06,1808.79,1808.79,1795.62,825181572.0,6522.0
2004-12-03,1803.06,1815.04,1803.06,822509777.0,0.0
2004-12-02,1819.02,1819.02,1801.94,829648130.0,10320.0
2004-12-01,1809.87,1809.87,1789.05,829155167.0,8551.0
2004-11-30,1780.64,1788.65,1780.64,815647797.0,1889.0
2004-11-29,1771.75,1793.36,1771.75,811503373.0,99804.0
2004-11-26,1788.13,1788.13,1782.4,818894286.0,22609.0
2004-11-24,1781.62,1781.62,1766.94,815560620.0,10590.0
2004-11-23,1763.18,1763.18,1746.76,805543594.0,10077.0
2004-11-22,1753.74,1753.74,1733.79,800378151.0,346.0
2004-11-19,1740.03,1763.22,1740.03,794032602.0,0.0
2004-11-18,1765.22,1765.22,1754.79,804727775.0,4355.0
2004-11-17,1757.98,1778.59,1757.98,801425189.0,9111.0
2004-11-16,1749.57,1762.44,1749.57,797374814.0,35081.0
2004-11-15,1767.72,1767.72,1756.37,805524642.0,2807.0
2004-11-12,1763.85,1763.85,1742.66,804101573.0,6185.0
2004-11-11,1747.82,1747.82,1724.89,796481687.0,0.0
2004-11-10,1731.45,1731.45,1716.74,789134032.0,68732.0
2004-11-09,1718.08,1718.08,1706.03,782553764.0,6168.0
2004-11-08,1713.22,1713.22,1705.38,781958902.0,6792.0
2004-11-05,1691.96,1711.67,1691.96,772372641.0,3148.0
2004-11-04,1694.85,1694.85,1666.08,773717602.0,1255.0
2004-11-03,1661.12,1680.13,1661.12,758314478.0,72754.0
2004-11-02,1646.05,1663.6,1646.05,750548469.0,1757.0
2004-11-01,1647.14,1647.14,1633.32,751048316.0,95.0
2004-10-29,1631.57,1647.39,1631.57,743934761.0,111.0
2004-10-28,1645.44,1645.44,1628.46,749763989.0,61796.0
2004-10-27,1642.47,1642.47,1611.66,748396890.0,22867.0
2004-10-26,1610.94,1610.94,1589.04,734096345.0,3241.0
2004-10-25,1602.2,1602.2,1585.81,730118952.0,1706.0
2004-10-22,1594.04,1622.38,1594.04,726368700.0,14665.0
2004-10-21,1622.02,1622.02,1601.17,739039832.0,12876.0
2004-10-20,1604.33,1604.33,1587.73,732457694.0,7321.0
